0.40,0.35C,0.30,0.25,0.20,0.35A,0.35B,0.35D,0.35E
1.12979675336114,0.926030276409119,0.749781525976543,0.590227036629634,0.444599472380885,0.787973975807189,0.828418265253932,1.12838007865058,1.3491384918806
0.575129654885878,0.508179216883004,0.450270127932623,0.397846181133878,0.349998128021387,0.718085860095095,0.606431765491618,0.461248271800051,0.482682460625087
0.4,0.35,0.3,0.25,0.2,0.35,0.35,0.35,0.35
