time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],sremg_quad [%],sremg_hams [%],phase
0.0,0.1996936827898026,-0.15475402772426605,-32.43351436962781,0.23834653112769016,0.26996999377844,0.012268207647146239,0.032242512154882795,sf
0.001,0.19970007538795478,-0.3389102518558502,-31.18252822908366,0.23078246681556233,0.26006644127286305,0.012271222109242499,0.032254087300312505,f
0.002,0.19973203837871556,0.1949702948331833,-29.931542088539505,0.22653551519447968,0.2582951061533134,0.012247882922012811,0.03217498739017954,f
0.003,0.1998087346553803,1.612541913986206,-28.680555947995355,0.22362605992352186,0.25399660519131373,0.012181940806350953,0.03202321227625462,f
0.004,0.1999429643154145,3.950589179992676,-27.4295698074512,0.22887436786576423,0.25771331601185243,0.012119919536061742,0.031848948416325636,f
0.004999999999999999,0.2001538753509522,7.098565578460693,-24.556545212935976,0.23457553557787958,0.2547058866799751,0.012017852955134798,0.03154206331296853,f
0.006,0.20044149756431587,11.038054466247559,-20.877313619517064,0.23636288934045263,0.25360663626069485,0.011977450799780904,0.03130080837589396,f
0.006999999999999999,0.2007930457592011,14.093480110168457,-17.539994290710414,0.23068553753123366,0.25284867837178304,0.011933944084229056,0.031157152168823626,f
0.008,0.20117654204368599,16.688461303710938,-14.690016729863112,0.2170164545333558,0.24087584537789525,0.011986147236501331,0.031137174536029332,f
0.009,0.20159198641777043,19.283323287963867,-11.96184803984148,0.21034090801387084,0.2309361611310658,0.012057824913555377,0.031188182514467512,f
0.01,0.2020713567733765,20.71791648864746,-10.380310291417075,0.21726070943926762,0.24165716852205824,0.012065344645116202,0.03127261683870331,f
0.011,0.2026338160037995,21.065828323364258,-9.605980714103662,0.22159428073309217,0.23649082973959748,0.012044035959835366,0.031232601136368682,f
0.012,0.2032410234212876,20.695453643798828,-9.63816837366046,0.22257225248383375,0.24760358973253532,0.011988313918260742,0.031135043256655053,f
0.013000000000000001,0.20388657152652745,21.11671257019043,-9.04927103623843,0.2224480901548816,0.24927995850813134,0.011914803160394656,0.031029985129414406,f
0.013999999999999999,0.20455769002437596,21.243257522583008,-8.632418103605898,0.22027193981687881,0.25415154357663755,0.011828919250863908,0.03080564767773995,f
0.015,0.20531189739704137,21.664113998413086,-8.03320338719939,0.21941918396255672,0.254772018034155,0.011746837943060444,0.030501729107874603,f
0.016,0.20611723065376286,22.434629440307617,-7.134391569071709,0.21314579113089166,0.25209706958463063,0.011684600407709266,0.030187953630614082,f
0.017,0.20697370469570164,23.112884521484375,-6.258317596545352,0.22190420083537954,0.25272326131565115,0.011641248151310055,0.029920941173875386,f
0.018,0.20785574913024907,24.711698532104492,-4.370592476853839,0.2370762219918409,0.27193746596140256,0.011669621033594629,0.029810547652720953,f
0.019,0.20878252685070042,29.3853759765625,0.19414661247262976,0.24442136560297703,0.27163185813291435,0.011745521879115072,0.029808552661604145,f
0.02,0.20976043045520787,35.38461685180664,6.11946371952599,0.23837405416987928,0.2711497869585392,0.01177298675635541,0.029691429704149237,f
0.021,0.21079586744308473,42.98558807373047,13.105487530615466,0.23274622364122383,0.2661532866128405,0.011723707719683332,0.029651084477281906,f
0.022,0.2118824452161789,49.05803680419922,18.841802789052423,0.22468993778715363,0.255913725599894,0.011680070453112871,0.029551477312782,f
0.023,0.21300097107887273,54.228084564208984,23.430187190839725,0.22779997287656684,0.25165245313320694,0.011598837501520236,0.029308824381531,f
0.024,0.2141706377267838,57.66704559326172,26.550799647804734,0.22904719923899292,0.25119861311727554,0.011485099791038601,0.029193998271756116,f
0.025,0.21539782285690312,58.47264862060547,27.029403301551937,0.23653272331054903,0.2563369368868702,0.011403519529626462,0.02890672124573861,f
0.026,0.21667613387107854,57.87860107421875,26.124958363436942,0.23482884928696213,0.2595881934779977,0.011362304798107868,0.028745830248322026,f
0.027,0.21800558567047124,55.3140869140625,23.30036697455685,0.23293242369362444,0.25151340908691006,0.011346927858300427,0.028535668863311475,f
0.028,0.21941173374652867,52.012699127197266,19.334261726690848,0.21860147835762478,0.23997431719474155,0.011410075047022268,0.028560526428208752,f
0.029,0.22089457809925084,49.06082534790039,15.223938038056907,0.21306809299731236,0.23641131938699755,0.011501267545034229,0.028579276522620784,f
0.030000000000000002,0.22243495583534245,46.053436279296875,10.942595282149373,0.2177370241481068,0.23950697062570495,0.011535703140089702,0.028634151176694992,f
0.031000000000000003,0.224020066857338,42.695960998535156,6.884732738426003,0.2204699127581454,0.23985006850460905,0.011543241019354306,0.028680715192620682,f
0.032,0.22562435567379002,39.55930709838867,3.8922504330122254,0.2250684367535812,0.2515019602487999,0.01151127653329227,0.02855589340442239,f
0.033,0.2272861629724503,36.4407844543457,1.3094512204933828,0.22202241308445803,0.24567852073171237,0.0114251215826778,0.02849790653528496,f
0.034,0.22901189625263219,34.22419738769531,-0.8881185429356542,0.22493624880510846,0.2537849526783718,0.011306075613575372,0.0283165819280496,f
0.035,0.230782362818718,33.554080963134766,-1.6305051612493804,0.22101715307041475,0.25270225848835204,0.011231470959012864,0.02817921754460828,f
0.036000000000000004,0.23261675536632542,33.196659088134766,-1.6578212550161855,0.21923274202661946,0.25264208845728936,0.011175459388859922,0.027958764612321642,f
0.037000000000000005,0.23446391820907597,33.77819061279297,-0.3132420288527948,0.2228250080227804,0.25484447781202163,0.011179841830581969,0.0278313981815369,f
0.038000000000000006,0.2363622218370438,34.6356315612793,1.2157539191665816,0.24079419015079942,0.268158468906013,0.011251658791528332,0.0276972855393901,f
0.03899999999999999,0.23831804394721992,37.22360610961914,3.609744025294965,0.2438526013171205,0.2689404346120907,0.01131443604406291,0.027704097637909233,f
0.039999999999999994,0.2403377920389176,40.916019439697266,6.3658825184465595,0.23548462253316998,0.26437875374558395,0.011357240760844284,0.027811694573686062,f
0.040999999999999995,0.2423703104257584,44.31367492675781,8.923365595339199,0.2314052647206526,0.2624163774575906,0.011367026874126563,0.02770760945464724,f
0.041999999999999996,0.24443479180336003,46.827247619628906,11.350916102545622,0.22647814415309087,0.250885727550819,0.01132684886083126,0.02768299125093392,f
0.043,0.24656959176063542,49.911224365234375,14.240930759568776,0.2288394431756159,0.2571775439900806,0.011251283941165915,0.027588718804138043,f
