time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],sremg_quad [%],sremg_hams [%],phase
0.0,0.19977683126926427,0.44109827280044556,-48.509115203379565,0.22126743727286163,0.2452176850347184,0.005711008364552627,0.019341341002128837,sf
0.001,0.1997896164655686,0.20167987048625946,-47.72353811251303,0.22318642257506474,0.25439363394598846,0.0057703829979195475,0.01943877334642256,f
0.002,0.19979600906372075,0.6251665353775024,-46.9379610216465,0.22059784221391937,0.24877604218415475,0.005797074373706582,0.01955358274537207,f
0.003,0.1997896164655686,0.5331215262413025,-46.15238393077997,0.2197493397329322,0.25128112219661614,0.005856216005472745,0.019609965614685435,f
0.004,0.19978322386741643,0.45949119329452515,-45.36680683991344,0.21584417479984247,0.24988871421859055,0.005903215303114002,0.019605541694647007,f
0.005,0.19982797205448155,0.5145787596702576,-44.581229749046905,0.22062670165390638,0.25342044260969976,0.0059773484014318265,0.019697339917951064,f
0.006,0.19991106092929845,2.5213563442230225,-43.79565265818037,0.2327185154289133,0.26485608197950355,0.006119548952954424,0.01980512201100819,f
0.007,0.20007084608078007,4.877729415893555,-43.010075567313834,0.24449521108456987,0.26676350915969516,0.006309024677504897,0.020144831263558885,f
0.008,0.20030094981193544,8.393909454345703,-39.78199797445483,0.2388293395651166,0.26958851082436736,0.006515193078901934,0.020500096239005398,f
0.009000000000000001,0.2006077349185944,11.081220626831055,-36.21474978448959,0.23093887816210296,0.2580032181816738,0.0066406193756251165,0.020777687281193374,f
0.009999999999999998,0.2009528905153275,14.928444862365723,-32.60826905391395,0.22770774163553179,0.25630056124200673,0.0067325404210575295,0.02098866265253104,f
0.011,0.2013299942016602,17.302480697631836,-29.904513471752107,0.22578119169546917,0.2540381945168898,0.0067986958742191905,0.021076043562250363,f
0.012,0.20177740156650548,19.105459213256836,-28.411557189070184,0.22868120313516502,0.2532112557678412,0.006812756927301743,0.021130494101177386,f
0.013000000000000001,0.20228872001171117,19.76658058166504,-28.118895367957784,0.23195940468335674,0.25378306587597194,0.006827296804536714,0.02110645538468601,f
0.013999999999999999,0.20284480154514317,20.77739143371582,-27.71681008023841,0.2369740900048965,0.2588444415202794,0.0068839477901007605,0.021004171669240533,f
0.015,0.20344560146331792,21.198814392089844,-27.49157605537676,0.23488148089007044,0.2546203339689517,0.006994595597886072,0.020968626758009225,f
0.016,0.20411671996116643,21.417434692382812,-27.301724730464144,0.22124499759902605,0.248625593080515,0.007138696934061509,0.021016014746932807,f
0.016999999999999998,0.2048261791467667,21.985763549804688,-26.939306855377875,0.2104900680371562,0.23376357516129054,0.007358249457387752,0.021252409999187597,f
0.018,0.20557400882244117,22.903799057006836,-26.00841686484871,0.21502644269902435,0.2384659047182737,0.007554220124623595,0.021479317902951968,f
0.019,0.20639212727546696,23.269174575805664,-25.030477083105048,0.21982319729204358,0.2388822717876471,0.007673768159241246,0.02163630202948872,f
0.02,0.20724860131740575,24.86809539794922,-22.66370552274788,0.22506277029384408,0.25152523940731686,0.007788633072303578,0.021840034574547907,f
0.020999999999999998,0.20814341604709632,28.34502601623535,-18.34818145051929,0.22473739956984606,0.2509647207728295,0.00785729267247536,0.021975163980223,f
0.022,0.20908297896385197,33.81043243408203,-11.980760395168796,0.22698442846327935,0.2541036939936301,0.007880786372880554,0.022084327905737607,f
0.023,0.2100608974695206,40.69350814819336,-4.378132727069879,0.2242539834618221,0.25035376822940336,0.007894256168617678,0.022150758294611432,f
0.024,0.21110272705554967,47.023929595947266,2.416145650580617,0.22230786348816342,0.25207161206369555,0.007945585493311164,0.022071897514005758,f
0.024999999999999998,0.21220207512378697,51.954689025878906,8.025071257126225,0.2211605972870971,0.25180896399760205,0.008006381192283972,0.022039469045200547,f
0.026,0.21334617137908937,56.13031005859375,13.026677933109077,0.23473213405635251,0.2609478824805316,0.008161944959399587,0.02209922872066418,f
0.027,0.2145286083221436,58.39076232910156,16.08387609612509,0.2413654742812671,0.27163834043047674,0.008387400082452744,0.022269966122294906,f
0.028,0.2157749712467194,58.29402160644531,16.84907141423918,0.24156404919181565,0.2649760382662093,0.008560410289457745,0.022485341099769726,f
0.028999999999999998,0.217053297162056,56.539920806884766,16.188010845441344,0.2336944492343721,0.2643337571850415,0.008661000460547604,0.022639268178460868,f
0.03,0.218401911854744,52.999412536621094,13.754396790012041,0.23339037052734163,0.2549574924628244,0.00875835816417975,0.02269006551463302,f
0.031,0.2198400229215622,50.06615447998047,11.355135485463688,0.2280756233783004,0.2557174152135194,0.008808123828273185,0.02262516614471754,f
0.032,0.22134843766689305,47.243064880371094,8.325435494712234,0.2325534073369009,0.24926914857598748,0.008827183979285927,0.022651258292816164,f
0.033,0.2228952080011368,44.254051208496094,4.9885790198572,0.2300722245385427,0.2563920058097098,0.008839313881896448,0.022667040819415934,f
0.034,0.2244739264249802,41.33850860595703,2.5607915429776114,0.2352037421637147,0.25459710817701764,0.008880906844823913,0.02265360610486663,f
0.034999999999999996,0.2260846078395844,38.16499328613281,0.5479117118521223,0.2311626208723319,0.2579502567487042,0.008923915725941419,0.02268215978412541,f
0.036,0.22777198553085332,35.87495422363281,-0.746011617365516,0.21840253196184595,0.2477887857451988,0.009069308968274948,0.022834084561345593,f
0.037,0.229491326212883,34.65269470214844,-1.2045491684856595,0.20776610651754715,0.2377090790216184,0.009265760078002588,0.02310487462568891,f
0.038,0.2311723113059998,32.638755798339844,-1.4820020537462544,0.2132664099783158,0.2408417622905218,0.009416305946476005,0.023273823269885828,f
0.039,0.23282133340835576,30.072479248046875,-0.8177053506902743,0.21772938690467547,0.24565705088070797,0.009529244115242199,0.023462096191023508,f
0.04,0.2344384074211121,27.561511993408203,0.1626328844058291,0.22385864658845395,0.2521842591545625,0.009599197280509515,0.023625539120647014,f
0.041,0.23608744442462926,25.639583587646484,1.7491677252021192,0.22416917856700258,0.256388460284408,0.009612080642059866,0.023630541795442155,f
0.041999999999999996,0.2377364665269852,24.12268829345703,2.685609284477913,0.2250649975648865,0.25273302261343467,0.009622713243816968,0.023738206109734646,f
0.043,0.23939188122749333,23.268587112426758,2.638349732600391,0.2212123115143918,0.2506642508872789,0.009653386717641054,0.023714661073499746,f
0.044,0.24103452563285832,22.39606475830078,1.8058946192215657,0.22024190567900198,0.2545377990550597,0.009714615821576072,0.023667050907043036,f
0.045,0.24267077744007115,21.65240478515625,0.9339171602381332,0.21960436466371147,0.24987070034680328,0.009809374887190619,0.02361338343121076,f
0.046,0.24428145885467534,20.835142135620117,0.4628632538440826,0.23376738764378593,0.2652964601145498,0.009980129649997132,0.023709246701046134,f
0.047,0.24591769576072695,20.88313865661621,1.4154394229788856,0.23966448475467414,0.2720373706726357,0.010167692857695575,0.024020999458948544,f
0.048,0.2475539475679398,20.783763885498047,3.388586984033404,0.23877127014597135,0.27041169691455,0.010327421086290249,0.024332494722525643,f
0.049,0.24919657707214363,20.850021362304688,6.4262058852293045,0.23246429179937206,0.2687877055262821,0.010449616328800176,0.02447335323433054,f
0.049999999999999996,0.2508200436830521,20.621694564819336,8.652856132780956,0.23006742888131212,0.25471343672954716,0.01050585227049446,0.024567289663271683,f
0.051,0.252417939901352,20.688037872314453,13.034233257649287,0.22792879522862988,0.2575990855932297,0.01051880209471403,0.02462974859184996,f
0.052,0.2540030509233475,20.496591567993164,19.41409350302437,0.23097860030310957,0.2490240518289358,0.010488680529964453,0.02452740773192913,f
0.053,0.25562012493610387,20.378599166870117,26.076909112208778,0.22752738126116762,0.2557039579648247,0.010517455301636086,0.024589996036836897,f
0.054,0.25724998414516453,20.444618225097656,32.49756981498695,0.23138382008166453,0.2512597613800187,0.010560701083225273,0.02467181049001251,f
0.055,0.25888622105121617,19.84766387939453,36.876354958616645,0.22929205413712583,0.25213402561021864,0.010572898026342883,0.0248144510693419,f
0.056,0.26051608026027684,18.790346145629883,39.321396426568505,0.21925565267874042,0.24080068070488114,0.010602996367206605,0.024755017795524345,f
0.057,0.2621459394693375,17.806617736816406,40.664294712549484,0.20711081505870016,0.22952162188134145,0.010616370803599158,0.024850876117875904,f
