time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],sremg_quad [%],sremg_hams [%],phase
0.0,0.19976400136947636,-0.23629432916641235,-37.18554927075646,0.21607207993879224,0.24027137950621547,0.014782351462271519,0.038667846874585896,sf
0.001,0.19976400136947636,-0.3467746376991272,-37.18554927075646,0.22253582631510055,0.24751738398560016,0.01471232799507175,0.038519379534949764,f
0.002,0.19977678656578068,0.07669227570295334,-37.18554927075646,0.22559576224293065,0.2530059675052041,0.014616622620584994,0.03819666173559454,f
0.002999999999999999,0.199789571762085,0.24236761033535004,-37.022293171169736,0.22662568153556165,0.25594644184168563,0.014457836789790087,0.03801195309256668,f
0.004,0.19977678656578068,0.09510581940412521,-36.85903707158301,0.22529263365531305,0.25947561632279725,0.014313438774628227,0.03777452937888536,f
0.004999999999999999,0.19976400136947636,-0.3283615708351135,-36.695780971996285,0.22096347305187053,0.24971589116206633,0.014184174245301374,0.03732809975641551,f
0.006,0.19977039396762852,0.021472744643688202,-36.53252487240956,0.21909286710625395,0.24795909159643476,0.014061423087234405,0.037020513825481716,f
0.006999999999999999,0.19978317916393284,0.3344568610191345,-36.369268772822835,0.22325897971821798,0.2539043704050066,0.013983266205831681,0.036662926130661716,f
0.008,0.19977678656578068,0.07669227570295334,-36.2060126732361,0.23444036537451446,0.27460573598971383,0.013981814653418021,0.03654303075453699,f
0.009,0.19977678656578068,-0.21792203187942505,-36.04275657364938,0.2385185295429064,0.2717566704232417,0.013961131896791684,0.03649487494561172,f
0.01,0.19977678656578068,-0.05220157653093338,-35.87950047406265,0.2357520849248138,0.267269290678643,0.013924469939093638,0.036363098431895995,f
0.011000000000000001,0.19977678656578068,0.1687595248222351,-35.71624437447593,0.23109398846110463,0.26839311599620946,0.013851479384594167,0.03619599336037086,f
0.011999999999999999,0.19978317916393284,0.0030152052640914917,-35.5529882748892,0.22937245494087577,0.25895556358927346,0.013715766052473224,0.03598354562834364,f
0.013,0.19977039396762852,0.11353998631238937,-35.38973217530248,0.228776586309857,0.2588056781372141,0.013564073715239907,0.0357596464711624,f
0.014,0.19977039396762852,0.11353998631238937,-35.22647607571575,0.2298954406249398,0.2513725219185505,0.013410546582606138,0.035489083315866324,f
0.015000000000000001,0.19978317916393284,0.05825583636760712,-35.06321997612903,0.23203488128571553,0.2543148651956879,0.013288993488320947,0.035054565529220705,f
0.016,0.19982791244983675,0.8130530714988708,-34.8999638765423,0.2350062518419253,0.25526792357738093,0.01317289429973306,0.03469630009789321,f
0.017,0.19993017911911015,2.746115207672119,-34.73670777695557,0.2298934100922828,0.2516463041571221,0.013106731323727876,0.034390089921037856,f
0.018000000000000002,0.20010914206504826,5.728479385375977,-34.44181409214119,0.21391994382738339,0.24043433982612628,0.013096116655608519,0.034231022445867385,f
0.019000000000000003,0.2003648161888123,8.986781120300293,-33.277767651541545,0.20982223419823748,0.23538113456099052,0.013147492676211214,0.03431145138667441,f
0.019999999999999997,0.20068438649177556,11.729290962219238,-32.66507175381794,0.2155984647532043,0.23712831164840648,0.013157051264507487,0.03441663542098169,f
0.020999999999999998,0.20103593468666078,15.760624885559082,-31.141702081687477,0.2174666929076601,0.24571548020059605,0.013110987224871846,0.034364619687037454,f
0.022,0.2014322012662888,18.852718353271484,-30.152289492970812,0.22452897873706024,0.2555766948282981,0.01305353266636717,0.03425457874054953,f
0.023,0.20188601613044746,20.950286865234375,-29.857389600372198,0.22318153505628935,0.2566627426037641,0.012921850549795512,0.03404999891648087,f
0.024,0.20241011977195744,21.74025535583496,-30.339536618640537,0.22587366055507602,0.2536794251271549,0.012782740931050657,0.033667076024589786,f
0.025,0.20298536419868476,21.590957641601562,-31.132761929814432,0.2228660695668021,0.2553666439076371,0.01261942721367973,0.03324166028863529,f
0.026000000000000002,0.20359894931316377,21.45992660522461,-31.479647851375226,0.2228386860004244,0.25134891357301786,0.012483852000830294,0.032870607362052905,f
0.027000000000000003,0.2042700678110123,21.825851440429688,-30.86914920154821,0.2234249037237378,0.2545197581720815,0.012382472252976333,0.03266117154321454,f
0.028000000000000004,0.20498593449592595,22.283676147460938,-29.8547272888758,0.23883239133054907,0.2705177777501181,0.012384506898398727,0.03254660753574018,f
0.029000000000000005,0.20577208995819096,23.348880767822266,-27.927768776323617,0.24037997285239532,0.2734705076633095,0.012391571641647071,0.032437830557703336,f
0.03,0.20659661591053013,23.658987045288086,-26.164682844500497,0.23488567552411396,0.26930181327273905,0.01234110063071041,0.03222061491182889,f
0.031,0.20747225284576423,25.18418312072754,-23.275309073714677,0.22948530364647673,0.2609555738101337,0.012268257189005375,0.032002233805074845,f
0.032,0.20836708247661595,27.537893295288086,-19.5459780258313,0.23198723145812264,0.25841204699569337,0.012145412772879048,0.03185766361010042,f
0.033,0.2093258231878281,33.15053176879883,-13.533942432454875,0.22943590498901928,0.25188245116818486,0.01198703397154078,0.031579086372798396,f
0.034,0.2103292971849442,38.81822204589844,-7.591941577280664,0.2337563737022564,0.2536390199373425,0.011811882533754058,0.03118670014135226,f
0.035,0.21139030456542973,45.31428527832031,-1.1816513944329865,0.23317524519042598,0.25683307941316447,0.011657745125635268,0.03088447958694291,f
0.036000000000000004,0.21248965263366704,50.90792465209961,4.13901320118023,0.23768724414646336,0.2563425343597404,0.011532054935858588,0.030454900275711363,f
0.037,0.21364653408527381,54.64156723022461,7.633895776424568,0.23043369647644696,0.25887805997546387,0.011479174320733521,0.030185617399713625,f
0.038,0.21485454142093663,57.509559631347656,10.027668268165943,0.2183305139913757,0.23999783220079898,0.011482436704156176,0.03012039386958328,f
0.039,0.2161009043455124,57.468048095703125,9.587548429756115,0.21107585716896765,0.23419542110931346,0.011510252141017899,0.030079042913169762,f
0.04,0.21739200055599217,55.4929313659668,7.448687592267095,0.2167217178189419,0.2398769328941562,0.01149555651380886,0.029998377941370204,f
0.041,0.2187661856412888,53.13077163696289,4.788667999379198,0.22097117064640753,0.24094010244539105,0.011438518461466271,0.029964945623927174,f
0.042,0.22020429670810704,50.10543441772461,1.0111273776093022,0.22503210287468228,0.25332204826132176,0.011359577207027016,0.029859250861117993,f
0.043000000000000003,0.22171910405158998,47.39278793334961,-2.9629964904624937,0.2234106949946605,0.25308670290582175,0.011196081761068974,0.029560226711185043,f
0.044000000000000004,0.22329142987728123,44.808753967285156,-6.357638725797126,0.22437517775767132,0.25507559800492197,0.011078459842297848,0.02926598039473071,f
0.045,0.22488293349742894,41.94838333129883,-9.050047123891122,0.21869459117108,0.2553353969833822,0.010926052036380357,0.02891544739704344,f
0.046,0.22650000751018526,38.11194610595703,-11.628218848174289,0.22232313715920546,0.24902028758549696,0.010809518946803275,0.028492574457023186,f
0.047,0.22818099260330205,35.74826431274414,-12.688321434086154,0.22313269267547106,0.25551985714435704,0.010722660844688056,0.0281470425599459,f
0.048,0.2299450814723969,34.26802062988281,-13.427627325879465,0.24109295937730463,0.2651401366968804,0.010730459464926892,0.02786225048701552,f
0.049,0.23176667392253877,34.73929214477539,-11.96662157826218,0.2421172839279795,0.27163061288095053,0.010774536961372375,0.027734067007135533,f
0.05,0.2336010664701462,34.731685638427734,-10.254046103433952,0.23591803477111,0.26687028977088617,0.010770215466556357,0.027643891974102563,f
0.051000000000000004,0.23544822931289677,34.94491195678711,-8.008606276595065,0.2285284018153632,0.26005974439256596,0.010719755260080035,0.027558318028265454,f
0.052000000000000005,0.2373784959316254,36.63077926635742,-4.8667928314457525,0.22751461836224712,0.2633620297031322,0.010625837183393067,0.027541709675416994,f
0.053,0.23937267363071446,39.99190902709961,-1.2153901479831415,0.2247198851595082,0.25064728115412255,0.01055146699758516,0.02739902811491085,f
0.054,0.24141158461570744,43.3343391418457,1.922792208555408,0.22899596494643493,0.2551247142568612,0.010473113282155966,0.027130111089302307,f
0.055,0.24346328079700477,45.86642837524414,5.124470748102904,0.23258657383317324,0.2558478375750941,0.010438238750364615,0.026837650016354162,f
0.056,0.24554693996906285,48.14049530029297,8.348283492760121,0.23601861319332018,0.2556428887932908,0.010457849739468434,0.026890023584281733,f
0.057,0.24771368801593785,50.50615310668945,10.986638459873028,0.23198740023666475,0.2548976830245839,0.010514582225565892,0.026831483705661227,f
0.058,0.24998909533023836,53.515689849853516,13.611328658760378,0.21859462541362182,0.23889052735137864,0.01054096497838455,0.026650168625166174,f
0.059000000000000004,0.2522645026445389,55.199337005615234,15.311674186730174,0.2140755348939246,0.23677617052143224,0.010525055345755555,0.02641345881207389,f
0.060000000000000005,0.254520732164383,53.91839599609375,15.11337990964379,0.21718066776099987,0.23859367878629412,0.01052960750053601,0.026331936431876563,f
0.061000000000000006,0.25687283575534825,52.4527587890625,14.716879073179301,0.22280014167531134,0.24321294871967253,0.010515388491806162,0.026215620629630496,f
0.062000000000000006,0.2593399912118912,52.570003509521484,14.73890829151986,0.22461603229162153,0.24762219106493022,0.010528025342268111,0.025969559936451503,f
0.063,0.26184548735618596,52.24500274658203,13.927588279926391,0.22358860705371564,0.2553557610503261,0.010515118964049984,0.0258738847489183,f
