1.020,1.714,-0.874,0.227,0.227,0.262,0.262
1.019,1.714,-0.872,0.253,0.253,0.278,0.278
1.019,1.698,-0.872,0.238,0.238,0.272,0.272
1.023,1.698,-0.879,0.258,0.258,0.273,0.273
1.023,1.681,-0.880,0.230,0.230,0.276,0.276
1.023,1.681,-0.880,0.246,0.246,0.282,0.282
1.023,1.681,-0.879,0.232,0.232,0.279,0.279
1.022,1.812,-0.877,0.233,0.233,0.259,0.259
1.022,2.024,-0.877,0.229,0.229,0.270,0.270
1.021,2.187,-0.876,0.230,0.230,0.276,0.276
1.022,2.236,-0.877,0.235,0.235,0.264,0.264
1.022,2.204,-0.878,0.217,0.217,0.262,0.262
1.022,2.187,-0.877,0.230,0.230,0.270,0.270
1.022,2.089,-0.877,0.221,0.221,0.264,0.264
1.020,1.877,-0.873,0.238,0.238,0.261,0.261
1.018,1.779,-0.870,0.227,0.227,0.264,0.264
1.020,1.975,-0.873,0.232,0.232,0.258,0.258
1.023,2.187,-0.880,0.229,0.229,0.262,0.262
1.023,2.138,-0.881,0.229,0.229,0.258,0.258
1.023,1.893,-0.880,0.221,0.221,0.246,0.246
1.022,1.779,-0.879,0.209,0.209,0.253,0.253
1.021,1.991,-0.877,0.226,0.226,0.258,0.258
1.021,2.187,-0.876,0.233,0.233,0.255,0.255
1.022,2.236,-0.878,0.235,0.235,0.255,0.255
1.021,2.106,-0.877,0.218,0.218,0.258,0.258
1.021,1.926,-0.876,0.244,0.244,0.255,0.255
1.021,1.681,-0.877,0.224,0.224,0.267,0.267
1.019,1.649,-0.874,0.237,0.237,0.252,0.252
1.018,1.665,-0.872,0.221,0.221,0.252,0.252
1.019,1.681,-0.873,0.235,0.235,0.250,0.250
1.022,1.698,-0.878,0.227,0.227,0.256,0.256
1.023,1.714,-0.879,0.233,0.233,0.258,0.258
1.023,1.665,-0.880,0.240,0.240,0.253,0.253
1.022,1.681,-0.879,0.229,0.229,0.261,0.261
1.022,1.714,-0.878,0.246,0.246,0.256,0.256
1.022,1.714,-0.877,0.227,0.227,0.255,0.255
1.022,1.698,-0.878,0.247,0.247,0.253,0.253
1.022,1.681,-0.878,0.223,0.223,0.258,0.258
1.022,1.698,-0.878,0.227,0.227,0.250,0.250
1.021,1.681,-0.877,0.215,0.215,0.247,0.247
1.021,1.714,-0.877,0.208,0.208,0.233,0.233
1.019,1.681,-0.874,0.201,0.201,0.229,0.229
1.018,1.681,-0.871,0.208,0.208,0.237,0.237
1.019,1.681,-0.873,0.224,0.224,0.235,0.235
1.023,1.779,-0.880,0.209,0.209,0.235,0.235
1.023,2.008,-0.880,0.227,0.227,0.247,0.247
1.023,2.204,-0.881,0.217,0.217,0.235,0.235
1.023,2.236,-0.880,0.224,0.224,0.264,0.264
1.021,2.204,-0.876,0.215,0.215,0.238,0.238
