1.094,1.945,-1.064,0.221,0.221,0.258,0.258
1.093,1.928,-1.062,0.224,0.224,0.259,0.259
1.090,1.928,-1.056,0.224,0.224,0.243,0.243
1.090,1.945,-1.056,0.217,0.217,0.249,0.249
1.091,1.928,-1.058,0.224,0.224,0.253,0.253
1.096,1.945,-1.067,0.214,0.214,0.259,0.259
1.096,1.912,-1.067,0.218,0.218,0.256,0.256
1.095,1.912,-1.066,0.224,0.224,0.252,0.252
1.094,1.928,-1.063,0.224,0.224,0.250,0.250
1.094,1.945,-1.063,0.211,0.211,0.255,0.255
1.093,1.912,-1.062,0.230,0.230,0.249,0.249
1.094,1.912,-1.063,0.218,0.218,0.256,0.256
1.094,1.928,-1.064,0.215,0.215,0.250,0.250
1.094,1.945,-1.063,0.214,0.214,0.267,0.267
1.094,1.912,-1.063,0.224,0.224,0.253,0.253
1.091,1.928,-1.058,0.215,0.215,0.258,0.258
1.089,1.945,-1.055,0.230,0.230,0.256,0.256
1.091,1.928,-1.058,0.237,0.237,0.258,0.258
1.094,1.945,-1.063,0.240,0.240,0.258,0.258
1.096,1.928,-1.067,0.243,0.243,0.273,0.273
1.096,1.928,-1.067,0.240,0.240,0.301,0.301
1.095,1.945,-1.065,0.247,0.247,0.279,0.279
1.093,1.928,-1.063,0.249,0.249,0.266,0.266
1.094,1.928,-1.063,0.233,0.233,0.267,0.267
1.093,1.928,-1.062,0.252,0.252,0.262,0.262
1.094,2.010,-1.064,0.240,0.240,0.275,0.275
1.094,2.271,-1.065,0.235,0.235,0.262,0.262
1.093,2.434,-1.062,0.235,0.235,0.291,0.291
1.093,2.467,-1.062,0.243,0.243,0.270,0.270
1.092,2.451,-1.058,0.233,0.233,0.259,0.259
1.089,2.467,-1.052,0.237,0.237,0.262,0.262
1.091,2.434,-1.055,0.224,0.224,0.262,0.262
1.095,2.353,-1.066,0.232,0.232,0.262,0.262
1.095,2.222,-1.066,0.227,0.227,0.252,0.252
1.095,2.271,-1.066,0.221,0.221,0.264,0.264
1.094,2.304,-1.064,0.226,0.226,0.253,0.253
1.093,2.141,-1.062,0.226,0.226,0.264,0.264
1.094,1.961,-1.062,0.220,0.220,0.259,0.259
1.094,1.879,-1.063,0.227,0.227,0.256,0.256
1.093,1.912,-1.061,0.224,0.224,0.249,0.249
1.093,1.928,-1.062,0.221,0.221,0.256,0.256
1.091,1.961,-1.057,0.227,0.227,0.256,0.256
1.090,1.928,-1.055,0.227,0.227,0.253,0.253
1.094,1.945,-1.063,0.226,0.226,0.262,0.262
1.096,1.928,-1.068,0.232,0.232,0.256,0.256
1.096,1.961,-1.066,0.230,0.230,0.252,0.252
1.095,1.945,-1.065,0.235,0.235,0.255,0.255
1.094,1.928,-1.063,0.229,0.229,0.256,0.256
1.094,1.928,-1.063,0.224,0.224,0.247,0.247
1.093,1.912,-1.062,0.237,0.237,0.253,0.253
1.094,2.043,-1.063,0.229,0.229,0.261,0.261
1.094,2.255,-1.064,0.230,0.230,0.258,0.258
1.094,2.434,-1.063,0.246,0.246,0.259,0.259
1.094,2.500,-1.062,0.233,0.233,0.255,0.255
1.091,2.402,-1.057,0.226,0.226,0.247,0.247
1.090,2.108,-1.054,0.230,0.230,0.238,0.238
1.091,1.912,-1.056,0.226,0.226,0.253,0.253
1.094,1.863,-1.062,0.215,0.215,0.247,0.247
1.097,1.896,-1.066,0.217,0.217,0.246,0.246
1.095,1.928,-1.064,0.214,0.214,0.243,0.243
1.095,1.977,-1.063,0.204,0.204,0.227,0.227
1.093,1.928,-1.060,0.212,0.212,0.221,0.221
1.094,1.961,-1.062,0.209,0.209,0.240,0.240
1.094,1.928,-1.060,0.204,0.204,0.240,0.240
1.093,1.945,-1.060,0.212,0.212,0.218,0.218
1.094,1.928,-1.062,0.215,0.215,0.241,0.241
1.094,1.961,-1.062,0.218,0.218,0.255,0.255
1.092,1.994,-1.057,0.220,0.220,0.233,0.233
1.091,2.271,-1.056,0.223,0.223,0.235,0.235
1.090,2.451,-1.053,0.218,0.218,0.238,0.238
1.092,2.434,-1.056,0.226,0.226,0.246,0.246
1.096,2.124,-1.067,0.221,0.221,0.233,0.233
1.096,1.945,-1.066,0.226,0.226,0.247,0.247
1.095,1.879,-1.064,0.224,0.224,0.256,0.256
1.095,1.945,-1.064,0.227,0.227,0.255,0.255
1.094,1.928,-1.062,0.229,0.229,0.250,0.250
1.093,1.961,-1.062,0.229,0.229,0.256,0.256
1.094,1.928,-1.063,0.221,0.221,0.253,0.253
1.094,1.945,-1.063,0.227,0.227,0.244,0.244
1.093,1.912,-1.061,0.224,0.224,0.253,0.253
1.091,1.945,-1.058,0.223,0.223,0.261,0.261
1.090,2.026,-1.055,0.226,0.226,0.258,0.258
1.090,2.206,-1.056,0.230,0.230,0.253,0.253
1.095,2.189,-1.066,0.215,0.215,0.246,0.246
1.096,2.336,-1.069,0.224,0.224,0.249,0.249
1.095,2.434,-1.067,0.220,0.220,0.264,0.264
1.094,2.483,-1.063,0.215,0.215,0.252,0.252
1.093,2.369,-1.061,0.221,0.221,0.246,0.246
1.093,2.141,-1.062,0.218,0.218,0.249,0.249
1.094,1.912,-1.063,0.218,0.218,0.247,0.247
1.093,1.879,-1.061,0.221,0.221,0.249,0.249
1.094,1.912,-1.062,0.215,0.215,0.247,0.247
1.093,1.945,-1.062,0.217,0.217,0.266,0.266
1.092,1.928,-1.059,0.212,0.212,0.246,0.246
1.090,1.945,-1.055,0.217,0.217,0.246,0.246
1.090,1.912,-1.055,0.220,0.220,0.256,0.256
1.092,1.945,-1.059,0.229,0.229,0.255,0.255
1.096,1.928,-1.068,0.224,0.224,0.259,0.259
1.096,1.928,-1.067,0.243,0.243,0.258,0.258
1.095,1.928,-1.064,0.246,0.246,0.290,0.290
1.094,1.945,-1.063,0.237,0.237,0.275,0.275
1.093,1.945,-1.061,0.243,0.243,0.261,0.261
1.094,1.928,-1.062,0.238,0.238,0.275,0.275
1.094,2.010,-1.062,0.243,0.243,0.273,0.273
1.094,2.173,-1.063,0.240,0.240,0.269,0.269
1.094,2.092,-1.063,0.237,0.237,0.267,0.267
1.093,1.977,-1.061,0.237,0.237,0.261,0.261
1.090,1.994,-1.056,0.232,0.232,0.273,0.273
1.090,2.238,-1.056,0.221,0.221,0.259,0.259
1.090,2.434,-1.055,0.235,0.235,0.261,0.261
1.095,2.500,-1.067,0.238,0.238,0.273,0.273
1.097,2.467,-1.071,0.223,0.223,0.262,0.262
1.094,2.451,-1.066,0.237,0.237,0.264,0.264
1.094,2.320,-1.065,0.226,0.226,0.258,0.258
1.094,2.124,-1.065,0.223,0.223,0.256,0.256
1.094,1.928,-1.064,0.224,0.224,0.232,0.232
1.094,1.912,-1.065,0.230,0.230,0.252,0.252
1.094,1.912,-1.065,0.229,0.229,0.259,0.259
1.093,1.945,-1.063,0.226,0.226,0.258,0.258
1.091,1.928,-1.059,0.230,0.230,0.256,0.256
1.089,2.043,-1.056,0.229,0.229,0.253,0.253
1.090,1.928,-1.058,0.224,0.224,0.252,0.252
1.095,1.945,-1.066,0.218,0.218,0.267,0.267
1.097,1.945,-1.070,0.232,0.232,0.252,0.252
1.095,1.945,-1.067,0.220,0.220,0.252,0.252
1.094,1.945,-1.066,0.227,0.227,0.252,0.252
1.093,2.010,-1.064,0.238,0.238,0.258,0.258
