Time [s],Phi [rad],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],Lmtc [m],fisomrel [ ]
0.0,1.8,1.0,14.707634607275175,0.0005266553397741547,1.4219146463702461,0.005079705470135178,0.27935299999999996,0.4323597932980554
0.0005,1.79999375,1.0,15.190825174155115,0.006132910528734867,1.4218455672629846,0.015488507946439484,0.2793527375,0.43254565491253416
0.001,1.799975,1.0,18.88630008697552,0.011707719058827995,1.4213630728667772,0.04196185958354815,0.27935195,0.43384298732228
0.0015,1.79994375,1.0,29.4448885779855,0.01725125732148202,1.420207166926969,0.08148651900221168,0.2793506375,0.4369449517321763
0.002,1.7999,1.0,54.64349151904945,0.022763700716633566,1.418110700247687,0.13018906914985137,0.2793488,0.44254924215047486
0.0025,1.79984375,1.0,100.49916994678152,0.028245223663937922,1.4153040834453448,0.18421095182767655,0.2793464375,0.4500080302092542
0.003,1.7997750000000001,1.0,162.94735589977827,0.03369599960106913,1.4123779057209276,0.24042992869075505,0.27934355,0.45773106783552864
0.0035,1.79969375,1.0,234.73448108825016,0.03911620099470334,1.4096398334669,0.296503307726228,0.2793401375,0.4649081850676353
0.004,1.7996,1.0,311.56263562843634,0.04450599933827196,1.407133852608924,0.35075022452254956,0.2793362,0.47143503207849136
0.0045000000000000005,1.7994937500000001,1.0,391.31696583650734,0.04986556519210317,1.4048321246019186,0.4020773218539632,0.2793317375,0.4773946138083438
0.005,1.799375,1.0,472.7257176588151,0.05519506810123073,1.4027036015985526,0.4498712529441423,0.27932675,0.4828756672817419
0.0055,1.79924375,1.0,554.8645142187831,0.060494676727877006,1.4007241645265853,0.49387339966440075,0.2793212375,0.4879468876418055
0.006,1.7991000000000001,1.0,636.9720235142873,0.06576455872151134,1.398876238235618,0.5340677235592574,0.2793152,0.49265863064732973
0.006500000000000001,1.79894375,1.0,718.430588898882,0.07100488087503043,1.3971460280912125,0.5705914242833807,0.2793086375,0.4970504858781055
0.007,1.798775,1.0,798.7155185465759,0.07621580886831067,1.395522727118691,0.6036704592887051,0.27930155,0.5011536107544436
