Time [s],Phi [rad],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],Lmtc [m],fisomrel [ ]
0.0,1.8,1.0,16.3467925711383,0.0014853392897937762,1.4216950777265738,0.005628142558812043,0.27935299999999996,0.432950450960392
0.0005,1.79999375,1.0,17.072069032905826,0.0070862170198172925,1.421598316231233,0.018929278942291045,0.2793527375,0.4332106497161651
0.001,1.799975,1.0,21.51046481355905,0.012655678254012533,1.4210548200116349,0.047864579541634374,0.27935195,0.43467104127860257
0.0015,1.79994375,1.0,33.92543495850273,0.01819389921481108,1.419786905262887,0.08923317580643325,0.2793506375,0.43807064467413226
0.002,1.7999,1.0,62.474896688907926,0.023701055134947212,1.4175704062355297,0.13909891948682343,0.2793488,0.4439890173351235
0.0025,1.79984375,1.0,111.60475216124439,0.029177320264757837,1.4147348691115456,0.19369569165820433,0.2793464375,0.45151463119588386
0.003,1.7997750000000001,1.0,175.96465286432317,0.03462286787714153,1.4118501689789873,0.2500407141158438,0.27934355,0.4591181068621799
0.0035,1.79969375,1.0,248.7050689019167,0.04003787027363838,1.4091656473799417,0.3059083314004909,0.2793401375,0.46614627871222347
0.004,1.7996,1.0,326.039598279679,0.045422498784975625,1.4067060037309345,0.3597234013121745,0.2793362,0.4725453652079501
0.0045000000000000005,1.7994937500000001,1.0,406.0631562131062,0.05077692379349941,1.4044424289420006,0.4104830475777743,0.2793317375,0.47840026043206263
0.005,1.799375,1.0,487.5872097700137,0.05610131471626542,1.4023457286291676,0.4576431434196865,0.27932675,0.4837943707074752
0.0055,1.79924375,1.0,569.7059858791813,0.061395839985703055,1.4003939068311162,0.5009940515400461,0.2793212375,0.4887905592235824
0.006,1.7991000000000001,1.0,651.7020592515441,0.0666606672033183,1.398570042447158,0.5405512390601299,0.2793152,0.49343724892752105
0.006500000000000001,1.79894375,1.0,732.9573327993071,0.07189596287180224,1.396861489070253,0.5764712850597055,0.2793086375,0.49777091356167535
0.007,1.798775,1.0,812.9757139012132,0.07710189262620039,1.3952576643867018,0.6089901911296641,0.27930155,0.5018219985445451
0.0075,1.79859375,1.0,891.3636822166468,0.08227862137465748,1.3937494655588758,0.6383817792164465,0.2792939375,0.5056165764416445
0.008,1.7984,1.0,967.7931566667213,0.08742631262704817,1.3923292595282752,0.66493084358554,0.27928580000000003,0.5091765054783012
