Time [s],Phi [rad],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],Lmtc [m],fisomrel [ ]
0.0,1.8,1.0,16.361167656148293,0.001490878538885945,1.4216932021121313,0.005632811845997861,0.27935299999999996,0.43295549519265675
0.0005,1.79999375,1.0,17.087653724015855,0.007091725198101513,1.4215963264702614,0.01895048641557515,0.2793527375,0.43321599970274505
0.001,1.799975,1.0,21.530481335181488,0.012661155535774718,1.4210525433023256,0.047899719441810415,0.27935195,0.43467715490638803
0.0015,1.79994375,1.0,33.957008976079926,0.018199345773359354,1.419784045625346,0.08927861581749033,0.2793506375,0.4380783005051574
0.002,1.7999,1.0,62.525944434550894,0.023706471142578667,1.4175669991740099,0.13915076092729342,0.2793488,0.44399809056381523
0.0025,1.79984375,1.0,111.67348149109475,0.029182705892933553,1.4147314368625468,0.19375061715584133,0.2793464375,0.45152370943216646
0.003,1.7997750000000001,1.0,176.0437953390463,0.03462822329612315,1.411847021281756,0.2500961797183209,0.27934355,0.4591263745578599
0.0035,1.79969375,1.0,248.78821045084737,0.04004319565335084,1.40916286584596,0.30596249493080985,0.2793401375,0.46615353703036
0.004,1.7996,1.0,326.12682193557714,0.04542779429619985,1.406703455053132,0.35977496164145356,0.2793362,0.472551975917873
0.0045000000000000005,1.7994937500000001,1.0,406.14338519854334,0.05078218957080181,1.4044403282715534,0.41053141601663884,0.2793317375,0.4784056787869839
0.005,1.799375,1.0,487.67497567176724,0.05610655099455687,1.4023436315009028,0.4576877222403117,0.27932675,0.48379975188350044
0.0055,1.79924375,1.0,569.7915059780926,0.061401046897260954,1.4003920163542187,0.5010348968608271,0.2793212375,0.4887953866065149
0.006,1.7991000000000001,1.0,651.7845256761773,0.06666584488953332,1.3985683379991831,0.540588444058931,0.2793152,0.4934415814558958
0.006500000000000001,1.79894375,1.0,733.0339050886798,0.07190111145056156,1.3968599967370177,0.5765050731590392,0.2793086375,0.4977746906565509
0.007,1.798775,1.0,813.0553787596905,0.07710701240586432,1.395256190166926,0.6090207070433292,0.27930155,0.5018257147153278
0.0075,1.79859375,1.0,891.4420765009654,0.08228371246339719,1.3937480801044255,0.6384093495360449,0.2792939375,0.5056200555295884
0.008,1.7984,1.0,967.867704363269,0.08743137512273269,1.3923279951429086,0.6649557699659626,0.27928580000000003,0.5091796690916641
0.0085,1.79819375,1.0,1042.1080032431357,0.09255016343767508,1.3909886149162172,0.68893852838383,0.2792771375,0.5125252009116648
0.009000000000000001,1.797975,1.0,1113.9878484717835,0.09764023970013454,1.3897235517350017,0.7106208508026758,0.27926795,0.5156745957367839
0.0095,1.79774375,1.0,1183.3632249013285,0.1027017644331216,1.388527320057824,0.730245766198947,0.2792582375,0.5186432447981031
0.01,1.7975,1.0,1250.1515956625028,0.1077348977078191,1.387394628509756,0.748033888859519,0.279248,0.5214457965618244
0.0105,1.79724375,1.0,1314.3273214918956,0.11273979961320678,1.3863203187919382,0.7641833849206694,0.2792372375,0.5240963370168854
0.011,1.796975,1.0,1375.863578457865,0.11771662810634007,1.3853000860431188,0.7788713187862965,0.27922595,0.5266066444361137
0.0115,1.79669375,1.0,1434.7538673701183,0.12266554013169219,1.3843300104778797,0.7922549790808598,0.2792141375,0.5289873821622222
0.012,1.7964,1.0,1491.029244844907,0.12758669240739345,1.383406223741417,0.8044735490471002,0.2792018,0.5312489400393701
0.0125,1.79609375,1.0,1544.7444576521489,0.13248024121666735,1.3825250390676223,0.8156500331472119,0.2791889375,0.5334011303772771
0.013000000000000001,1.7957750000000001,1.0,1595.951759625689,0.13734634153765382,1.3816832359498736,0.825893159867736,0.27917555,0.5354525108253607
0.0135,1.79544375,1.0,1644.6979806022327,0.14218514653489422,1.3808780229049942,0.8352990234306372,0.2791616375,0.5374104963902511
0.014,1.7951000000000001,1.0,1691.0531059984048,0.1469968093729299,1.380106608449807,0.8439524549235863,0.2791472,0.5392824177703607
0.0145,1.79474375,1.0,1735.0888811575696,0.15178148216743814,1.3793664457926593,0.8519284830465726,0.2791322375,0.541074935607925
0.015,1.794375,1.0,1776.9090037588778,0.1565393178512646,1.3786548161481746,0.8592934202028155,0.27911675,0.5427950580605614
0.0155,1.79399375,1.0,1816.578490499641,0.16127046590495178,1.3779696920889846,0.8661062023223047,0.2791007375,0.5444480607849433
0.016,1.7936,1.0,1854.1686065287406,0.16597507540528175,1.37730913169624,0.8724191278653217,0.2790842,0.5460389640900173
0.0165,1.7931937500000001,1.0,1889.7624203148387,0.17065329542903657,1.3766711930510922,0.8782786595941462,0.2790671375,0.5475727433847795
0.017,1.792775,1.0,1923.4399033489842,0.17530527399325146,1.3760541009705933,0.8837261894372987,0.27904955,0.549053932216833
0.0175,1.7923437500000001,1.0,1955.298435637666,0.1799311597428389,1.3754559838801403,0.8887985945748205,0.2790314375,0.5504872581906755
0.018000000000000002,1.7919,1.0,1985.4084793077864,0.18453109812030624,1.3748753924865533,0.8935289106098624,0.2790128,0.5518764034057799
0.0185,1.79144375,1.0,2013.8398886348723,0.1891052339534493,1.3743109658361565,0.8979467134613338,0.2789936375,0.5532248113992464
0.019,1.790975,1.0,2040.6686230534785,0.19365371207006404,1.3737613429752744,0.9020785114886567,0.27897395,0.5545359008205335
0.0195,1.79049375,1.0,2065.969077036529,0.1981766762470723,1.3732252458171241,0.9059481241433972,0.27895373749999997,0.5558128695304441
0.02,1.79,1.0,2089.8219003686386,0.20267427127702473,1.3727013807525132,0.9095769750817153,0.278933,0.5570589310751599
0.0205,1.78949375,1.0,2112.292480790486,0.2071466390534123,1.3721886810487613,0.9129844136561948,0.2789117375,0.558276740112192
0.021,1.788975,1.0,2133.4406294801015,0.21159391998581253,1.37168618582265,0.9161879252824453,0.27888995,0.5594686838922531
0.021500000000000002,1.78844375,1.0,2153.329350564571,0.216016254483803,1.3711929341909612,0.9192033199506335,0.2788676375,0.5606371352254615
0.022,1.7879,1.0,2172.0245650788283,0.22041378295696112,1.3707079652704772,0.9220449170523808,0.2788448,0.5617844530772407
0.0225,1.78734375,1.0,2189.582406821391,0.22478664334698456,1.3702304585069984,0.9247257309810273,0.2788214375,0.5629126517656178
0.023,1.786775,1.0,2206.0765376529903,0.22913497778426575,1.3697594214582212,0.927257560155644,0.27879755,0.5640241398051071
0.0235,1.78619375,1.0,2221.554814066202,0.2334589225268882,1.3692941757040484,0.9296511923124425,0.2787731375,0.5651205733133526
0.024,1.7856,1.0,2236.062870570864,0.237758612999398,1.3688340861438517,0.9319164666797356,0.2787482,0.5662034977628501
0.0245,1.78499375,1.0,2249.647811948236,0.242034184626341,1.3683785176770027,0.9340623648152808,0.2787227375,0.5672744506189229
0.025,1.784375,1.0,2262.358086521826,0.2462857728322633,1.3679268352028735,0.9360970975109796,0.27869675,0.5683349615357065
0.025500000000000002,1.78374375,1.0,2274.243366671289,0.2505135130417108,1.3674784036208358,0.9380281817824695,0.2786702375,0.5693865525264097
0.026000000000000002,1.7831000000000001,1.0,2285.3476378959035,0.25471753698438065,1.3670326628704585,0.939862518426487,0.2786432,0.5704305624560597
0.0265,1.78244375,1.0,2295.7214500019295,0.2588979828555863,1.3665889910102509,0.9416064366195197,0.2786156375,0.5714684683357341
0.027,1.781775,1.0,2305.3992114572034,0.2630549810582268,1.3661469534283162,0.9432657770697033,0.27858755,0.5725013025993702
0.0275,1.7810937500000001,1.0,2314.415231718278,0.26718866156029464,1.365706124077547,0.9448459165305212,0.2785589375,0.573530072742914
0.028,1.7804,1.0,2322.8044364514153,0.2712991543297822,1.3652660769108358,0.9463518100270694,0.2785298,0.5745557814354828
0.0285,1.77969375,1.0,2330.6023119257416,0.27538658933468196,1.3648263858810756,0.9477880295843472,0.2785001375,0.5755794265464047
0.029,1.778975,1.0,2337.844852665748,0.2794510965429864,1.364386624941159,0.949158798917581,0.27846994999999997,0.5766020011606862
0.029500000000000002,1.7782437500000001,1.0,2344.560702112454,0.2834928019399075,1.3639464531536316,0.9504680335285354,0.2784392375,0.5776242960360058
0.03,1.7775,1.0,2350.7814832526246,0.28751183527897173,1.3635055012022517,0.951719356756264,0.278408,0.5786471638893489
0.0305,1.77674375,1.0,2356.5485666862073,0.29150833138040294,1.36306329762154,0.9529161170579008,0.2783762375,0.5796716897964702
0.031,1.775975,1.0,2361.882598480842,0.2954824135558104,1.3626195998323887,0.9540614442029924,0.27834395,0.5806984241626222
0.0315,1.7751937500000001,1.0,2366.8044529539707,0.29943420511680313,1.3621741652556896,0.9551582454601173,0.2783111375,0.581727914608879
0.032,1.7744,1.0,2371.335212385296,0.30336382937499046,1.361726751312334,0.956209224203729,0.2782778,0.582760705947146
0.0325,1.77359375,1.0,2375.496147785797,0.30727140964198135,1.3612771154232142,0.9572168967451445,0.2782439375,0.5837973401514082
0.033,1.772775,1.0,2379.3087007239687,0.3111570692293852,1.3608250150092216,0.958183607576754,0.27820955,0.5848383563252393
0.0335,1.7719437500000002,1.0,2382.794466208113,0.31502093144881094,1.360370207491248,0.9591115431964431,0.2781746375,0.5858842906655448
0.034,1.7711000000000001,1.0,2385.9751766264817,0.3188631196118679,1.3599124502901854,0.9600027446599578,0.27813920000000003,0.5869356764225602
0.0345,1.7702437500000001,1.0,2388.8726867428304,0.32268375703016516,1.3594515008269255,0.9608591189920408,0.2781032375,0.5879930438560932
0.035,1.7693750000000001,1.0,2391.505128544529,0.32648296526530435,1.3589871578598907,0.9616824531059774,0.27806675000000003,0.5890568255474424
0.035500000000000004,1.76849375,1.0,2393.887947716499,0.3302608635701807,1.3585192500651628,0.9624744217594365,0.2780297375,0.5901273830762539
0.036000000000000004,1.7676,1.0,2396.0356276526813,0.33401757075124777,1.3580476172771137,0.9632365946984908,0.2779922,0.5912050502620585
0.0365,1.76669375,1.0,2397.9622649153607,0.33775320546172266,1.3575721041783697,0.9639704439867054,0.2779541375,0.5922901476832051
0.037,1.7657793475313022,1.0,2399.8891469657424,0.34146788397379246,1.357092505938269,0.9646773459885775,0.2779157325963147,0.5933831065137988
0.0375,1.7648647728985647,1.0,2402.1577505435166,0.34516172686751045,1.3566091506215834,0.9653586400520034,0.27787732046173974,0.5944831431535487
0.038,1.763950198265827,1.0,2404.7365767926044,0.3488348532630775,1.3561224687428597,0.9660155927144528,0.27783890832716474,0.5955892450780961
0.0385,1.7630356236330895,1.0,2407.603251985627,0.3524873773108374,1.3556327062481424,0.9666493782600429,0.27780049619258973,0.5967008234905053
0.039,1.7621210490003518,1.0,2410.7354018750307,0.35611941316113377,1.3551401090834756,0.9672611015728555,0.2777620840580148,0.5978172924750544
0.0395,1.7612064743676141,1.0,2414.1106386290217,0.3597310749643103,1.3546449231949036,0.9678518030002434,0.2777236719234398,0.5989380690436255
0.04,1.7602918997348767,1.0,2417.706548854668,0.3633224768707105,1.3541473945284705,0.9684224628252192,0.2776852597888648,0.6000625731782392
0.0405,1.759377325102139,1.0,2421.5006827064594,0.3668937330306783,1.3536477690302209,0.9689740053831867,0.2776468476542898,0.6011902278697308
0.041,1.7584627504694015,1.0,2425.4705440819635,0.3704449575945571,1.353146292646199,0.969507302854765,0.27760843551971487,0.6023204591525675
0.0415,1.7575481758366638,1.0,2429.602225170174,0.37397626023205294,1.3526431187981933,0.97002317110322,0.27757002338513986,0.6034529042228423
0.042,1.756633601203926,1.0,2433.8722122075615,0.377487758437983,1.3521385033020716,0.970522389842032,0.2775316112505649,0.6045869722327069
0.0425,1.7557190265711886,1.0,2438.26870911227,0.38097956189624876,1.3516325759994696,0.9710056858779128,0.2774931991159899,0.6057223580866621
0.043000000000000003,1.754804451938451,1.0,2442.781324217173,0.38445177938496905,1.3511254513765114,0.9714737456604339,0.2774547869814149,0.6068587927156923
0.043500000000000004,1.7538898773057132,1.0,2447.3996344556213,0.3879045196822625,1.3506172439193211,0.9719272191009996,0.27741637484683995,0.6079960085026125
