Time [s],Phi [rad],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],Lmtc [m],fisomrel [ ]
0.0,1.8,1.0,20.12131387422339,0.001499804965544776,1.3791052388230187,0.005575590779218551,0.288653,0.5417066897223914
0.0005,1.79999375,1.0,20.84395296122554,0.007100601554473087,1.3790265876794763,0.017587547571958545,0.2886527375,0.5418968298215954
0.001,1.799975,1.0,25.30449166212053,0.012669982103084745,1.3785766307100047,0.043786643665915524,0.28865195,0.5429838478324641
0.0015,1.79994375,1.0,37.37325980173484,0.01820812283044056,1.3775339096639196,0.08152083652015969,0.2886506375,0.5454979179013884
0.002,1.7999,1.0,64.92272740986779,0.0237151989671907,1.375667711370119,0.1274734111548675,0.2886488,0.5499801359500541
0.0025,1.79984375,1.0,114.31310353271621,0.02919138476157784,1.3731403670048032,0.17833991715730083,0.28864643749999996,0.5560148804576555
0.003,1.7997750000000001,1.0,182.18591371256514,0.034636853483244884,1.370444369733066,0.23140757195144138,0.28864354999999997,0.5624074264447434
0.0035,1.79969375,1.0,261.0587691615161,0.04005177743027023,1.367881591552651,0.2846117867781979,0.2886401375,0.5684411179741342
0.004,1.7996,1.0,345.9823260617683,0.04543632793216543,1.3655186979112346,0.3364335559751537,0.2886362,0.573967096547435
0.0045000000000000005,1.7994937500000001,1.0,434.4203597874451,0.050790675374155964,1.3633411896332435,0.38584071651326013,0.2886317375,0.5790279971808017
0.005,1.799375,1.0,524.8966935810795,0.05611498914636266,1.3613235637495622,0.43221142369491566,0.28862675,0.5836903133906762
0.0055,1.79924375,1.0,616.3733089030004,0.06140943775224987,1.359444304281988,0.4752390697062022,0.2886212375,0.5880095411965487
0.006,1.7991000000000001,1.0,708.0068721441523,0.06667418863678312,1.3576873436044639,0.5148420375710461,0.2886152,0.5920273093915249
0.006500000000000001,1.79894375,1.0,799.128058368714,0.07190940851259417,1.3560397330008205,0.5510881344609929,0.2886086375,0.5957771317752056
0.007,1.798775,1.0,889.1527956137522,0.07711526281581654,1.3544915619507338,0.5841382571458399,0.28860155,0.599284861306534
0.0075,1.79859375,1.0,977.637829936976,0.08229191654710438,1.35303393511972,0.614204630728304,0.2885939375,0.6025734714728486
0.008,1.7984,1.0,1064.1966643047072,0.08743953329557794,1.3516596645070598,0.6415234456954129,0.2885858,0.605661608286933
0.0085,1.79819375,1.0,1148.528561290707,0.09255827578546533,1.3503622894659826,0.6663359946157191,0.2885771375,0.6085658996178414
0.009000000000000001,1.797975,1.0,1230.4265565266553,0.09764830648641294,1.3491356607119385,0.6888770623944639,0.28856795,0.6113019464899176
0.0095,1.79774375,1.0,1309.7130115301857,0.10270978611627016,1.3479745890015102,0.7093686727678674,0.2885582375,0.6138829254120856
0.01,1.7975,1.0,1386.2645809398502,0.10774287463271748,1.3468742645879117,0.7280163201870006,0.288548,0.6163209329291945
0.0105,1.79724375,1.0,1460.0136220556003,0.11274773136232083,1.3458300930245284,0.745007542705042,0.2885372375,0.6186273812456826
0.011,1.796975,1.0,1530.9329209913146,0.1177245153756927,1.3448377724806821,0.7605119257894861,0.28852595000000003,0.6208128529035756
0.0115,1.79669375,1.0,1598.9877733109531,0.12267338333435635,1.3438937593271616,0.7746820355572009,0.2885141375,0.6228861042596692
0.012,1.7964,1.0,1664.1865900228004,0.12759449178454127,1.3429945425007068,0.787654218333504,0.28850180000000003,0.6248556881847285
0.0125,1.79609375,1.0,1726.558165143783,0.1324879963735127,1.3421368534818963,0.7995500610684853,0.2884889375,0.6267295073007253
0.013000000000000001,1.7957750000000001,1.0,1786.172814087233,0.13735405323126013,1.3413173657748994,0.8104776855668238,0.28847555,0.62851548412144
0.0135,1.79544375,1.0,1843.0647753679937,0.14219281530565744,1.3405335212685423,0.820533463842456,0.2884616375,0.6302197732539772
0.014,1.7951000000000001,1.0,1897.2876427941942,0.1470044352364273,1.3397828365937332,0.8298030311065143,0.2884472,0.6318482906770293
0.0145,1.79474375,1.0,1948.917685564409,0.1517890655824767,1.3390628380151621,0.8383624786426127,0.2884322375,0.63340686185301
0.015,1.794375,1.0,1998.0382940326886,0.15654685779795816,1.3383712041094855,0.8462795064733288,0.28841675,0.634900919099161
0.0155,1.79399375,1.0,2044.7396949007154,0.1612779635819005,1.3377057397901313,0.8536143987826654,0.2884007375,0.6363355654107148
0.016,1.7936,1.0,2089.086685332255,0.1659825314218982,1.3370646872285692,0.8604209905289488,0.2883842,0.637714912702509
0.0165,1.7931937500000001,1.0,2131.1575341890752,0.1706607098055457,1.3364462885962696,0.8667472956419783,0.2883671375,0.6390430321740934
0.017,1.792775,1.0,2171.0412233240654,0.1753126470481714,1.3358488025911186,0.8726362013585777,0.28834955,0.6403239215501015
0.0175,1.7923437500000001,1.0,2208.822247275039,0.17993849003710494,1.3352706465177098,0.8781261115759011,0.2883314375,0.6415612040293269
0.018000000000000002,1.7919,1.0,2244.6047995255826,0.18453838749282672,1.334710137568808,0.8832514044336227,0.2883128,0.6427586856143803
0.0185,1.79144375,1.0,2278.454019822339,0.18911248330784947,1.334166072629254,0.8880430468294442,0.2882936375,0.6439191195903706
0.019,1.790975,1.0,2310.442021039502,0.19366092137468607,1.3336372485838883,0.8925288661696481,0.28827395,0.6450452371089691
0.0195,1.79049375,1.0,2340.647315999499,0.19818384558584928,1.3331224623175517,0.8967339096421661,0.2882537375,0.6461397484039904
0.02,1.79,1.0,2369.1528876501966,0.20268139960599194,1.332620524264188,0.9006807619970122,0.288233,0.647205315172885
0.0205,1.78949375,1.0,2396.0329244228537,0.20715372527069095,1.3321303817749055,0.9043898477496014,0.2882117375,0.6482442905040036
0.021,1.788975,1.0,2421.375209259552,0.21160096682869503,1.3316508949005397,0.9078796229102933,0.28818995000000003,0.6492591961469107
0.021500000000000002,1.78844375,1.0,2445.2386742396743,0.21602326320990645,1.3311812423576612,0.9111668713125054,0.2881676375,0.6502518645103191
0.022,1.7879,1.0,2467.6855763905396,0.22042075334422737,1.330720602862841,0.9142668204935933,0.2881448,0.6512241162054813
0.0225,1.78734375,1.0,2488.781223297603,0.2247935761615601,1.3302681551326496,0.9171933075268381,0.28812143749999997,0.6521777605397834
0.023,1.786775,1.0,2508.593713668651,0.22914187059180685,1.3298230778836577,0.9199589252467503,0.28809755,0.6531145959673172
0.0235,1.78619375,1.0,2527.1834900234403,0.23346577305805807,1.329384646212944,0.9225751679369861,0.28807313749999996,0.6540362080330796
0.024,1.7856,1.0,2544.6179776171516,0.23776542396956907,1.328952089971464,0.9250525211671277,0.2880482,0.654944268186881
0.0245,1.78499375,1.0,2560.9495758589956,0.2420409588597421,1.328524799215613,0.9274005952169024,0.2880227375,0.6558401029985368
0.025,1.784375,1.0,2576.2259945553824,0.24629251134364072,1.3281022233389415,0.9296281956937145,0.28799675,0.6567249076531996
0.025500000000000002,1.78374375,1.0,2590.496382353249,0.2505202150363283,1.3276838117349998,0.9317433934147943,0.2879702375,0.6575998709401186
0.026000000000000002,1.7831000000000001,1.0,2603.811203627723,0.2547242035528685,1.327269013797339,0.9337535956890552,0.2879432,0.6584661754085366
0.0265,1.78244375,1.0,2616.2221220916217,0.25890461050832475,1.3268572789195097,0.9356656098140668,0.2879156375,0.6593249975042534
0.027,1.781775,1.0,2627.772333883121,0.2630615670415986,1.326448145032259,0.9374857122934973,0.28788755,0.6601773233577719
0.0275,1.7810937500000001,1.0,2638.5086495176947,0.2671952068417144,1.3260411250515367,0.9392196829702046,0.2878589375,0.6610241861451793
0.028,1.7804,1.0,2648.483677525899,0.27130566380333865,1.325635686206624,0.9408728466944775,0.2878298,0.6618667087651182
0.0285,1.77969375,1.0,2657.7300589832735,0.2753930656075892,1.3252314870298127,0.9424501461766147,0.2878001375,0.6627056117486503
0.029,1.778975,1.0,2666.281019092121,0.2794575399355839,1.3248281860533944,0.9439561511955263,0.28776995,0.663541612070349
0.029500000000000002,1.7782437500000001,1.0,2674.170316350067,0.2834992144684405,1.3244254418096604,0.9453950915404591,0.2877392375,0.6643754231715774
0.03,1.7775,1.0,2681.4321943037266,0.28751821688727686,1.3240229128309027,0.9467708866500772,0.287708,0.6652077549763306
0.0305,1.77674375,1.0,2688.101335887866,0.2915146748732107,1.3236202576494125,0.9480871723159311,0.2876762375,0.6660393138996425
0.031,1.775975,1.0,2694.212820349468,0.29548871610735994,1.3232171347974817,0.9493473247729689,0.28764395,0.666870802848554
0.0315,1.7751937500000001,1.0,2699.794506221481,0.299440463706594,1.3228132720530343,0.9505544896303093,0.2876111375,0.6677027786556557
0.032,1.7744,1.0,2704.8824129499476,0.30337004843081367,1.3224083253195824,0.951711587408904,0.2875778,0.6685359431269844
0.0325,1.77359375,1.0,2709.501328455033,0.3072775937661278,1.3220020555892555,0.9528213486360335,0.2875439375,0.669370778687162
0.033,1.772775,1.0,2713.673531768716,0.3111632213604,1.3215942487156713,0.9538863212549454,0.28750955,0.6702077142634022
0.0335,1.7719437500000002,1.0,2717.4214904358582,0.31502705286149385,1.3211846905524467,0.9549088828263597,0.2874746375,0.6710471765138044
0.034,1.7711000000000001,1.0,2720.767841517695,0.3188692099172729,1.3207731669531992,0.9558912539467994,0.2874392,0.6718895898048947
