Time [s],Phi [rad],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],Lmtc [m],fisomrel [ ]
0.0,1.8,1.0,18.064831469514935,0.00031714015281749714,1.3793288183748178,0.005026083053327675,0.288653,0.5411659679539684
0.0005,1.79999375,1.0,18.47296440322884,0.005924570556203525,1.3792806497279326,0.013815160359496481,0.2886527375,0.5412824896108333
0.001,1.799975,1.0,22.042554665295274,0.011500547708518197,1.378895189524221,0.03722702139181882,0.28865195,0.5422143984547343
0.0015,1.79994375,1.0,31.989463661684006,0.017045248038630598,1.377968375577734,0.07280537423911723,0.2886506375,0.5444512342574265
0.002,1.7999,1.0,55.48762541907343,0.022558846983542775,1.376245609314248,0.11732013751438092,0.2886488,0.5485945199992035
0.0025,1.79984375,1.0,100.25688525267402,0.02804151899756135,1.3737851591252357,0.1674009844716254,0.28864643749999996,0.5544791288830428
0.003,1.7997750000000001,1.0,164.99989883688838,0.03349343755757967,1.3710639958545061,0.2201929212615518,0.28864354999999997,0.5609423181775737
0.0035,1.79969375,1.0,242.22729328172488,0.03891477516479389,1.3684454308300174,0.273507520015548,0.2886401375,0.5671172337387849
0.004,1.7996,1.0,326.28783508880423,0.04430570335471084,1.3660288760252464,0.32571707674494305,0.2886362,0.5727769831495371
0.0045000000000000005,1.7994937500000001,1.0,414.2512322569932,0.04966639270261633,1.363806186817531,0.37569259674801947,0.2886317375,0.5779498036775755
0.005,1.799375,1.0,504.49131152939634,0.05499701281513569,1.3617507122534762,0.42273359536917304,0.28862675,0.5827054278829804
0.0055,1.79924375,1.0,595.9082813784872,0.06029773236838478,1.3598390599972248,0.46647500394971514,0.2886212375,0.5871041163913064
0.006,1.7991000000000001,1.0,687.6366920836633,0.06556871907594032,1.3580535463119046,0.5067945632775744,0.2886152,0.5911915113949899
0.006500000000000001,1.79894375,1.0,778.9643730415277,0.07081013969454845,1.356380623527185,0.5437340594680681,0.2886086375,0.5950027142040015
0.007,1.798775,1.0,869.3065693449219,0.07602216014616417,1.3548094111056803,0.5774385095779132,0.28860155,0.5985659495881388
0.0075,1.79859375,1.0,958.1724108508495,0.08120494516109629,1.3533310608294027,0.6081122169198971,0.2885939375,0.601904213817503
0.008,1.7984,1.0,1045.1881331674235,0.08635865901849121,1.3519376213927814,0.6359878845264394,0.2885858,0.6050379803839008
0.0085,1.79819375,1.0,1130.0333710368839,0.09148346456304665,1.3506225056699934,0.6613068935601517,0.2885771375,0.607984242722243
0.009000000000000001,1.797975,1.0,1212.4644638585537,0.09657952378368449,1.3493797283492288,0.6843062046669063,0.28856795,0.6107583080950865
0.0095,1.79774375,1.0,1292.3191232952993,0.10164699844391938,1.348203594098758,0.7052107200894775,0.2885582375,0.6133745441859291
0.01,1.7975,1.0,1369.4617095008182,0.10668604861509966,1.347089230629325,0.7242295851019921,0.288548,0.6158452359092579
0.0105,1.79724375,1.0,1443.8039449343141,0.11169683344029228,1.3460321127458579,0.7415542037408803,0.2885372375,0.6181816866984627
