Time [s],Phi [rad],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],Lmtc [m],fisomrel [ ]
0.0,1.8,1.0,17.9873067870138,0.0001485213947422631,1.3793374895330084,0.0050057550925217,0.288653,0.5411449905446262
0.0005,1.79999375,1.0,18.342311899785052,0.005756897615999811,1.3792951110088698,0.013329551876347778,0.2886527375,0.5412475088162282
0.001,1.799975,1.0,21.786920680250933,0.0113338152809169,1.378921121742997,0.036334061546762116,0.28865195,0.5421517330900154
0.0015,1.79994375,1.0,31.458840123290244,0.016879450848073713,1.3780131142072414,0.07159242275299457,0.2886506375,0.5443433848448441
0.002,1.7999,1.0,54.41234419173184,0.022393979784239716,1.376314495295733,0.11588965234318245,0.2886488,0.5484292111936155
0.0025,1.79984375,1.0,98.50556524255164,0.02787757657279644,1.373868585799137,0.16584857028703087,0.28864643749999996,0.5542802313538051
0.003,1.7997750000000001,1.0,162.75693239492068,0.033330414720226235,1.371147201313017,0.2185938536100417,0.28864354999999997,0.560745392083912
0.0035,1.79969375,1.0,239.71269498908137,0.03875266675672501,1.3685223573327467,0.27191880718550976,0.2886401375,0.5669364545469239
0.004,1.7996,1.0,323.624039424541,0.044144504246668506,1.3660990501427248,0.32418000421051396,0.2886362,0.5726131552442433
0.0045000000000000005,1.7994937500000001,1.0,411.50045956305075,0.04950609779389488,1.3638704752663202,0.3742343711961025,0.2886317375,0.5778006289204791
0.005,1.799375,1.0,501.69080265266905,0.05483761703349597,1.3618100049843742,0.4213698897145214,0.28862675,0.5825686233839513
0.0055,1.79924375,1.0,593.086988976126,0.06013923067185501,1.3598940091141467,0.46521280907488854,0.2886212375,0.5869780044762325
0.006,1.7991000000000001,1.0,684.8159174815872,0.06541110644796519,1.3581046817888722,0.50563485256355,0.2886152,0.5910747349518195
0.006500000000000001,1.79894375,1.0,776.1650713633511,0.07065341116086253,1.3564282961431844,0.5426738173580907,0.2886086375,0.5948943549377119
0.007,1.798775,1.0,866.5405564295285,0.07586631071572844,1.3548539973590894,0.5764724033867509,0.28860155,0.598465052800623
0.0075,1.79859375,1.0,955.4523490704278,0.08104996986079376,1.3533728200960295,0.6072335983807662,0.2885939375,0.6018101084737855
0.008,1.7984,1.0,1042.5277546333475,0.08620455306084063,1.3519767244038503,0.6351895517777751,0.2885858,0.6049502087944388
0.0085,1.79819375,1.0,1127.4399345895113,0.09133022309864638,1.3506591634993954,0.6605816484164124,0.2885771375,0.6079022673912764
0.009000000000000001,1.797975,1.0,1209.9409696694627,0.0964271419649877,1.3494141618618307,0.683647125052978,0.28856795,0.6106815800076351
0.0095,1.79774375,1.0,1289.867786941231,0.10149547113838969,1.3482359915983586,0.7046112997365904,0.2885582375,0.6133025961591452
0.01,1.7975,1.0,1367.0971837828215,0.10653537130648404,1.3471195865954104,0.7236837367682988,0.288548,0.6157780376333908
0.0105,1.79724375,1.0,1441.5275328571431,0.11154700138511016,1.3460605740917828,0.7410564699101612,0.2885372375,0.6181188745512299
0.011,1.796975,1.0,1513.108776694157,0.11653051978583943,1.3450547364551924,0.7569034133672949,0.28852595000000003,0.6203355511793296
0.0115,1.79669375,1.0,1581.8451873783013,0.12148608517001395,1.3440978907470105,0.771380904353382,0.2885141375,0.622438270355416
0.012,1.7964,1.0,1647.7345586609135,0.12641385406010988,1.3431865345525589,0.7846290792208104,0.28850180000000003,0.6244355947123894
0.0125,1.79609375,1.0,1710.7834430838138,0.13131398163598332,1.3423175517073849,0.7967730341065683,0.2884889375,0.6263351205135902
0.013000000000000001,1.7957750000000001,1.0,1771.0346080005684,0.1361866230774903,1.3414878260470364,0.8079240677093246,0.28847555,0.6281443388446077
0.0135,1.79544375,1.0,1828.5430559275735,0.14103193260923466,1.3406944720624736,0.8181811843712016,0.2884616375,0.6298701425576289
0.014,1.7951000000000001,1.0,1883.394375695744,0.1458500647279915,1.3399345843988857,0.8276323300763981,0.2884472,0.631519382428434
0.0145,1.79474375,1.0,1935.6400434913833,0.15064117088980464,1.3392059095306008,0.8363558727452421,0.2884322375,0.6330974200877483
0.015,1.794375,1.0,1985.3456968031066,0.15540540222868615,1.3385062642941552,0.8444214944537517,0.28841675,0.634609403806172
0.0155,1.79399375,1.0,2032.594674317771,0.16014290978672355,1.337833475683197,0.8518911876320342,0.2884007375,0.6360604040427636
0.016,1.7936,1.0,2077.474744272032,0.1648538434900164,1.3371855016353311,0.8588202000640338,0.2883842,0.6374551578027108
0.0165,1.7931937500000001,1.0,2120.0814378909113,0.16953835368393888,1.3365603744267485,0.8652578166988637,0.2883671375,0.6387981963192821
0.017,1.792775,1.0,2160.482226660974,0.17419658732952037,1.3359565495487493,0.8712481623203715,0.28834955,0.6400931020896006
0.0175,1.7923437500000001,1.0,2198.7552825570574,0.1788286913877901,1.3353724824926338,0.8768306884369528,0.2883314375,0.6413434247025765
0.018000000000000002,1.7919,1.0,2234.988581695419,0.18343481281977742,1.334806628749702,0.8820407228037801,0.2883128,0.6425526828611583
0.0185,1.79144375,1.0,2269.260304691381,0.18801509660176946,1.3342576307885339,0.8869099979781361,0.2882936375,0.6437239676646562
0.019,1.790975,1.0,2301.6753825043156,0.1925696905619603,1.3337239418759914,0.8914669744956868,0.28827395,0.6448607481465239
0.0195,1.79049375,1.0,2332.299701466448,0.19709873723236587,1.333204472826509,0.8957373691303693,0.2882537375,0.6459654951798735
0.02,1.79,1.0,2361.2028430394826,0.20160237892130456,1.3326981534791058,0.8997443616585953,0.288233,0.6470406207640095
0.0205,1.78949375,1.0,2388.45951910856,0.20608075793709474,1.332203913672801,0.9035088753244276,0.2882117375,0.6480885195805937
0.021,1.788975,1.0,2414.149138730738,0.21053401658805482,1.3317206832466142,0.9070498272377137,0.28818995000000003,0.6491115698545902
0.021500000000000002,1.78844375,1.0,2438.33933485592,0.21496229489826954,1.3312475465406963,0.9103843796528565,0.2881676375,0.6501118077511774
0.022,1.7879,1.0,2461.115600886776,0.2193657361868019,1.330783451457775,0.9135280721867259,0.2881448,0.6510915441380161
0.0225,1.78734375,1.0,2482.5359165900522,0.223744478501694,1.3303276419177195,0.9164950773693529,0.28812143749999997,0.6520524521207873
0.023,1.786775,1.0,2502.6562226440024,0.22809865910607263,1.329879406928409,0.9192982965599256,0.28809755,0.6529960997594424
0.0235,1.78619375,1.0,2521.53487168812,0.23242841526306482,1.3294380354977224,0.9219494839234444,0.28807313749999996,0.6539240458144178
0.024,1.7856,1.0,2539.232425534776,0.23673388423579747,1.3290028166335393,0.9244593642867946,0.2880482,0.6548378400739725
0.0245,1.78499375,1.0,2555.807047593584,0.24101520241964952,1.3285730808249785,0.9268377443808432,0.2880227375,0.6557389367257085
0.025,1.784375,1.0,2571.3135860850925,0.24527250542062645,1.3281482063122214,0.9290936055249858,0.28799675,0.6566286820601779
0.025500000000000002,1.78374375,1.0,2585.8206974101736,0.2495059310005956,1.327727457008997,0.9312351589542466,0.2879702375,0.6575086540893369
0.026000000000000002,1.7831000000000001,1.0,2599.36968931489,0.25371561108604557,1.327310366035369,0.9332699803575922,0.2879432,0.6583798606052067
0.0265,1.78244375,1.0,2612.0029882296953,0.257901677603465,1.3268964665114007,0.9352050293126941,0.2879156375,0.659243304152936
0.027,1.781775,1.0,2623.764045381636,0.26206426247934256,1.3264852915571557,0.9370467076538083,0.28788755,0.6600999821327777
0.0275,1.7810937500000001,1.0,2634.697247739049,0.26620349764016693,1.3260763742926973,0.9388009115998639,0.2878589375,0.6609508868881657
0.028,1.7804,1.0,2644.8478337892566,0.27031951501242674,1.325669247838089,0.9404730783771494,0.2878298,0.6617970057798896
0.0285,1.77969375,1.0,2654.2503630101605,0.27441244509520374,1.3252635508649542,0.9420682426016693,0.2878001375,0.6626391022918412
0.029,1.778975,1.0,2662.9674929713474,0.2784824179698086,1.3248586692010043,0.9435910220580502,0.28776995,0.6634784599647721
0.029500000000000002,1.7782437500000001,1.0,2671.020310341275,0.28252956148556657,1.3244543773887199,0.9450457430140558,0.2877392375,0.6643155516367927
0.03,1.7775014591661173,1.0,2678.498074018503,0.28655400327134534,1.3240504872028185,0.9464364178087018,0.28770806128497695,0.6651507708661224
0.0305,1.7767574989635417,1.0,2685.8807240051933,0.29055587095601265,1.3236468104180188,0.9477667670399145,0.28767681495646874,0.6659845092673565
0.031,1.7760135387609663,1.0,2693.2554563279664,0.29453529112784976,1.3232432990565324,0.9490402620161585,0.2876455686279606,0.6668168673949273
0.0315,1.775269578558391,1.0,2700.601125639739,0.2984923907686415,1.3228401456678451,0.9502601582497597,0.2876143222994524,0.6676474500802441
0.032,1.7745256183558156,1.0,2707.910206905723,0.3024272941151808,1.3224374174642084,0.9514294669706069,0.28758307597094424,0.6684761218718489
0.0325,1.7737816581532402,1.0,2715.1753332170256,0.3063401253196162,1.3220351798640828,0.9525509912485219,0.2875518296424361,0.6693027516897572
0.033,1.7730376979506646,1.0,2722.389416815712,0.3102310080802375,1.321633495408747,0.9536273426714086,0.28752058331392794,0.6701272150228046
0.0335,1.7722937377480892,1.0,2729.551666465261,0.3141000575215122,1.3212323690929282,0.9546609482351354,0.28748933698541973,0.6709495058894923
0.034,1.7715497775455138,1.0,2736.646030675187,0.317947412661985,1.320831944432386,0.9556540959150563,0.2874580906569116,0.6717693349226226
0.0345,1.7708058173429384,1.0,2743.671220871774,0.32177319180991426,1.3204322303827956,0.9566089031917125,0.28742684432840343,0.6725866891961321
0.035,1.770061857140363,1.0,2750.625946750032,0.3255775132735585,1.3200332358998323,0.957527350659493,0.2873955979998952,0.673401555865696
0.035500000000000004,1.7693178969377876,1.0,2757.5089164161086,0.329360495361176,1.3196349699391718,0.9584112924677297,0.2873643516713871,0.6742139221683187
0.036000000000000004,1.768573936735212,1.0,2764.318836530366,0.3331222563810252,1.3192374414564896,0.9592624658510648,0.2873331053428789,0.6750237754219209
0.0365,1.7678299765326366,1.0,2771.0544124536514,0.33686291464136453,1.3188406594074604,0.9600824998379198,0.2873018590143707,0.6758311030249229
0.037,1.7670860163300612,1.0,2777.7143483941604,0.3405825884504524,1.3184446327477601,0.9608729232163767,0.28727061268586257,0.6766358924558169
0.0375,1.7663420561274858,1.0,2784.2973475567,0.34428139611654723,1.3180493704330642,0.961635171828359,0.2872393663573544,0.6774381312727407
0.038,1.7655980959249105,1.0,2790.802112293406,0.3479594559479074,1.3176548814190479,0.9623705952555559,0.2872081200288462,0.6782378071130442
0.0385,1.764854135722335,1.0,2797.2273442568307,0.3516168862527913,1.3172611746613863,0.963080462953934,0.28717687370033806,0.6790349076928488
0.039,1.7641101755197595,1.0,2803.575170947664,0.35525378543631414,1.316868228385321,0.963765963145332,0.2871456273718299,0.6798294829079976
0.0395,1.763366215317184,1.0,2809.8434234525675,0.35887029646321444,1.3164760594401606,0.9644282273644004,0.2871143810433217,0.6806215044682015
0.04,1.7626222551146087,1.0,2816.0332461904113,0.36246652985390276,1.3160846549849239,0.9650683133396455,0.28708313471481356,0.6814110040913955
0.0405,1.7618782949120333,1.0,2822.1458215795183,0.3660425958971368,1.3156940019305088,0.9656872188652774,0.2870518883863054,0.6821980138555482
0.041,1.761134334709458,1.0,2828.182342183792,0.36959860488167434,1.3153040871878132,0.9662858858909941,0.2870206420577972,0.6829825656972572
0.0415,1.7603903745068823,1.0,2834.144010497024,0.37313466709627313,1.314914897667735,0.9668652042314412,0.28698939572928905,0.6837646914123725
0.042,1.759646414304307,1.0,2840.0320387300303,0.376650892829691,1.3145264202811717,0.9674260149923132,0.2869581494007809,0.6845444226566063
0.0425,1.7589024541017315,1.0,2845.8476486022887,0.3801473923706857,1.3141386419390217,0.9679691137374407,0.28692690307227275,0.6853217909461323
0.043000000000000003,1.7581584938991561,1.0,2851.592071137071,0.38362427600801496,1.313751549552183,0.9684952534188933,0.28689565674376455,0.6860968276581763
0.043500000000000004,1.7574145336965807,1.0,2857.266546460979,0.38708165403043665,1.313365130031553,0.9690051470900566,0.2868644104152564,0.686869564031594
0.044,1.7566705734940053,1.0,2862.8723236059063,0.39051963672670836,1.3129793702880297,0.9694994704197805,0.2868331640867482,0.6876400311674375
0.0445,1.7559266132914297,1.0,2868.410660316538,0.39393833438558806,1.312594257232511,0.969978864024024,0.28680191775824004,0.6884082600295112
0.045,1.7551826530888543,1.0,2873.8828228599737,0.3973378572958334,1.3122097777758952,0.9704439356299254,0.2867706714297319,0.6891742814449175
0.0455,1.754438692886279,1.0,2879.288508957056,0.4007182746879086,1.311825932784547,0.970895257368176,0.28673942510122374,0.6899380983515536
0.046,1.7536947326837036,1.0,2884.6306858404955,0.4040797209476404,1.3114426942367459,0.9713333796269686,0.28670817877271554,0.6906997710668267
0.0465,1.7529507724811282,1.0,2889.9123667516383,0.4074223385042401,1.3110600338303793,0.9717588263199781,0.2866769324442074,0.6914593601831738
0.047,1.7522068122785528,1.0,2895.1347521009393,0.410746227120848,1.3106779393866548,0.9721720909393241,0.2866456861156992,0.6922168940639735
0.0475,1.7514628520759772,1.0,2900.299049441053,0.41405148656060464,1.3102963987267795,0.9725736429550862,0.28661443978719103,0.692972400947677
0.048,1.7507188918734018,1.0,2905.406473315483,0.4173382165866504,1.3099153996719604,0.9729639292092671,0.2865831934586829,0.6937259089482433
0.0485,1.7499749316708264,1.0,2910.458245110459,0.4206065169621257,1.309534930043405,0.9733433752163684,0.28655194713017473,0.6944774460555625
0.049,1.749230971468251,1.0,2915.455592910638,0.42385648745017096,1.30915497766232,0.9737123863776382,0.28652070080166653,0.6952270401358752
0.0495,1.7484870112656756,1.0,2920.399751357828,0.4270882278139266,1.3087755303499131,0.9740713491154694,0.2864894544731584,0.6959747189321743
0.05,1.7477430510631002,1.0,2925.291961512587,0.430301837816533,1.3083965759273912,0.974420631933871,0.2864582081446502,0.6967205100646072
0.0505,1.7469990908605246,1.0,2930.1334707200695,0.43349741722113067,1.3080181022159614,0.9747605864104633,0.286426961816142,0.6974644410308597
0.051000000000000004,1.7462551306579492,1.0,2934.925532477828,0.4366750657908599,1.3076400970368312,0.9750915481249895,0.2863957154876339,0.6982065392065342
0.051500000000000004,1.7455111704553739,1.0,2939.6694063082687,0.4398348832888613,1.3072625482112077,0.9754138375289376,0.2863644691591257,0.6989468318455206
0.052000000000000005,1.7447672102527985,1.0,2944.3663576336116,0.4429769694782751,1.3068854435602977,0.9757277607604954,0.2863332228306175,0.6996853460803552
0.0525,1.744023250050223,1.0,2949.01765765424,0.4461014241222418,1.306508770905309,0.9760336104087259,0.28630197650210937,0.7004221089225665
0.053,1.7432792898476475,1.0,2953.624583230373,0.4492083469839019,1.3061325180674481,0.9763316662305398,0.28627073017360116,0.7011571472630216
0.0535,1.742535329645072,1.0,2958.18841676727,0.45229783782639565,1.3057566728679229,0.976622195823765,0.286239483845093,0.7018904878722514
