Time [s],Phi [rad],STIM [ ],Fsee [N],Gamma [ ],Lcerel [ ],q [ ],Lmtc [m],fisomrel [ ]
0.0,1.8,1.0,17.965988700642356,1.1657181366119218e-05,1.3793398772412606,0.00500003617327609,0.288653,0.5411392140771216
0.0005,1.79999375,1.0,18.275986980918574,0.005620801102593018,1.3793024718966849,0.01294511819448195,0.2886527375,0.5412297028477826
0.001,1.799975,1.0,21.61890489707547,0.01119848216133504,1.3789382486626178,0.03561722191573154,0.28865195,0.5421103434327423
0.0015,1.79994375,1.0,31.07229646572426,0.016744876840238232,1.3780459429945893,0.07061354277514542,0.2886506375,0.5442642378358794
0.002,1.7999,1.0,53.59039513247987,0.022260160630291716,1.376367612234459,0.11473185742240491,0.2886488,0.5483017234085839
0.0025,1.79984375,1.0,97.13326253433287,0.027744508038408704,1.3739344770028572,0.16458992637809633,0.28864643749999996,0.5541231087646673
0.003,1.7997750000000001,1.0,160.97741480938797,0.03319809259512358,1.371213623307281,0.21729596071346652,0.28864354999999997,0.5605881564766586
0.0035,1.79969375,1.0,237.70542303603088,0.03862108685419806,1.3685840537725402,0.2706283092860993,0.2886401375,0.5667914391090598
0.004,1.7996,1.0,321.4905183141437,0.044013662403399836,1.366155463441109,0.32293073153578905,0.2886362,0.5724814304599064
0.0045000000000000005,1.7994937500000001,1.0,409.2925387561315,0.049375989869687865,1.3639222323073232,0.3730486789861144,0.2886317375,0.5776805128585927
0.005,1.799375,1.0,499.43894562898157,0.05470823891031206,1.36185780172476,0.4202607187419197,0.28862675,0.5824583269481004
0.0055,1.79924375,1.0,590.8162050490023,0.060010578260170346,1.3599383312102489,0.46418597305403675,0.2886212375,0.5868762682575931
0.006,1.7991000000000001,1.0,682.5440354108088,0.06528317567522823,1.3581459434665204,0.5046912426735501,0.2886152,0.590980494829324
0.006500000000000001,1.79894375,1.0,773.9095456675284,0.07052619798953501,1.356466770730272,0.5418110485935381,0.2886086375,0.5948068921082006
0.007,1.798775,1.0,864.3136935745952,0.07573981108754184,1.3548899446103666,0.5756861586699874,0.28860155,0.5983836964746522
0.0075,1.79859375,1.0,953.2700353409417,0.08092417994691617,1.3534063666758014,0.6065184518797347,0.2885939375,0.6017345025287277
0.008,1.7984,1.0,1040.3760490366767,0.08607946840609378,1.3520083873029367,0.634539891598314,0.2885858,0.6048791303201075
0.0085,1.79819375,1.0,1125.3470569001665,0.09120584019785118,1.3506887767584776,0.6599914268356712,0.2885771375,0.6078360390804931
0.009000000000000001,1.797975,1.0,1207.9157099071097,0.09630345692817417,1.3494418228614826,0.683110673182939,0.28856795,0.6106199376123859
0.0095,1.79774375,1.0,1287.8977828987317,0.10137247986663708,1.348262050002518,0.7041234391379387,0.2885582375,0.6132447210715679
0.01,1.7975,1.0,1365.1844793950397,0.10641306972521475,1.3471441612556925,0.7232395755668245,0.288548,0.6157236329913323
0.0105,1.79724375,1.0,1439.6791819636958,0.11142538584551977,1.3460837000433028,0.74065151859138,0.2885372375,0.6180678334321978
0.011,1.796975,1.0,1511.3348493720998,0.11640958673564064,1.3450763992990997,0.7565336008372628,0.28852595000000003,0.6202878783379091
0.0115,1.79669375,1.0,1580.1386003845366,0.1213658305154847,1.3441182729444272,0.7710426709211051,0.2885141375,0.6223935402606655
0.012,1.7964,1.0,1646.0810989582212,0.1262942734359013,1.343205883010586,0.7843192741195116,0.28850180000000003,0.6243932457491199
0.0125,1.79609375,1.0,1709.1872238418814,0.13119507139503425,1.342335882605305,0.7964887552222935,0.2884889375,0.6262951003853536
0.013000000000000001,1.7957750000000001,1.0,1769.5125497866027,0.13606838024907109,1.3415050050698902,0.8076626752674422,0.28847555,0.6281069244649689
