0.274,0.484,-0.066,0.197,0.197,0.240,0.240
0.274,0.354,-0.066,0.200,0.200,0.240,0.240
0.274,0.142,-0.066,0.182,0.182,0.237,0.237
0.274,-0.087,-0.066,0.189,0.189,0.237,0.237
0.275,-0.103,-0.066,0.191,0.191,0.238,0.238
0.274,-0.071,-0.066,0.175,0.175,0.215,0.215
0.273,-0.071,-0.066,0.180,0.180,0.238,0.238
0.271,-0.054,-0.066,0.182,0.182,0.253,0.253
0.269,-0.071,-0.066,0.191,0.191,0.233,0.233
0.273,0.011,-0.066,0.186,0.186,0.233,0.233
0.275,0.256,-0.067,0.185,0.185,0.227,0.227
0.276,0.386,-0.067,0.192,0.192,0.241,0.241
0.275,0.354,-0.067,0.191,0.191,0.233,0.233
0.275,0.109,-0.067,0.191,0.191,0.237,0.237
0.274,-0.038,-0.067,0.194,0.194,0.237,0.237
0.274,-0.103,-0.067,0.182,0.182,0.237,0.237
0.274,-0.103,-0.067,0.201,0.201,0.244,0.244
0.275,-0.054,-0.066,0.186,0.186,0.264,0.264
0.273,-0.071,-0.067,0.195,0.195,0.243,0.243
0.270,0.011,-0.067,0.198,0.198,0.243,0.243
0.269,0.158,-0.067,0.195,0.195,0.249,0.249
0.274,0.076,-0.067,0.212,0.212,0.252,0.252
0.276,-0.022,-0.067,0.203,0.203,0.249,0.249
0.276,-0.152,-0.067,0.194,0.194,0.258,0.258
0.275,-0.022,-0.067,0.200,0.200,0.243,0.243
0.274,0.158,-0.067,0.217,0.217,0.253,0.253
0.274,0.076,-0.067,0.217,0.217,0.256,0.256
0.274,-0.038,-0.067,0.217,0.217,0.258,0.258
0.273,-0.038,-0.067,0.201,0.201,0.255,0.255
0.274,0.109,-0.067,0.218,0.218,0.249,0.249
0.273,0.060,-0.067,0.214,0.214,0.255,0.255
0.271,-0.038,-0.067,0.220,0.220,0.258,0.258
0.270,-0.038,-0.067,0.214,0.214,0.256,0.256
0.269,0.191,-0.067,0.214,0.214,0.252,0.252
0.276,0.403,-0.069,0.220,0.220,0.253,0.253
0.275,0.468,-0.069,0.218,0.218,0.255,0.255
0.276,0.452,-0.069,0.212,0.212,0.261,0.261
0.275,0.419,-0.069,0.221,0.221,0.261,0.261
0.273,0.452,-0.068,0.229,0.229,0.264,0.264
0.273,0.435,-0.068,0.227,0.227,0.266,0.266
0.274,0.386,-0.069,0.232,0.232,0.270,0.270
0.274,0.305,-0.069,0.235,0.235,0.256,0.256
0.275,0.093,-0.069,0.250,0.250,0.267,0.267
0.272,0.027,-0.068,0.256,0.256,0.255,0.255
0.270,0.191,-0.068,0.255,0.255,0.270,0.270
0.269,0.386,-0.068,0.255,0.255,0.279,0.279
0.271,0.452,-0.069,0.258,0.258,0.273,0.273
0.276,0.468,-0.071,0.250,0.250,0.266,0.266
