1.093,0.039,-0.021,0.227,0.227,0.244,0.244
1.095,0.120,-0.021,0.232,0.232,0.255,0.255
1.093,0.137,-0.021,0.230,0.230,0.255,0.255
1.095,0.071,-0.021,0.226,0.226,0.255,0.255
1.092,0.088,-0.021,0.227,0.227,0.255,0.255
1.089,0.088,-0.021,0.230,0.230,0.255,0.255
1.090,0.006,-0.021,0.227,0.227,0.259,0.259
1.095,-0.239,-0.020,0.237,0.237,0.233,0.233
1.095,-0.418,-0.020,0.224,0.224,0.255,0.255
1.097,-0.385,-0.020,0.230,0.230,0.264,0.264
1.094,-0.075,-0.020,0.227,0.227,0.253,0.253
1.093,0.088,-0.020,0.221,0.221,0.256,0.256
1.094,0.153,-0.020,0.230,0.230,0.258,0.258
1.093,0.120,-0.020,0.227,0.227,0.258,0.258
1.094,0.006,-0.020,0.230,0.230,0.250,0.250
1.093,-0.255,-0.021,0.224,0.224,0.253,0.253
1.094,-0.418,-0.020,0.220,0.220,0.256,0.256
1.092,-0.467,-0.021,0.226,0.226,0.256,0.256
1.090,-0.451,-0.022,0.229,0.229,0.259,0.259
1.090,-0.434,-0.022,0.233,0.233,0.261,0.261
1.095,-0.304,-0.020,0.227,0.227,0.258,0.258
1.096,-0.092,-0.020,0.238,0.238,0.267,0.267
1.096,0.104,-0.020,0.223,0.223,0.255,0.255
1.094,0.137,-0.020,0.229,0.229,0.250,0.250
1.094,0.023,-0.020,0.221,0.221,0.250,0.250
1.093,-0.239,-0.020,0.223,0.223,0.250,0.250
1.093,-0.434,-0.020,0.224,0.224,0.250,0.250
1.094,-0.467,-0.020,0.220,0.220,0.237,0.237
1.094,-0.369,-0.020,0.211,0.211,0.255,0.255
1.094,-0.157,-0.020,0.223,0.223,0.232,0.232
1.092,-0.222,-0.020,0.212,0.212,0.223,0.223
1.090,-0.369,-0.021,0.215,0.215,0.227,0.227
1.090,-0.451,-0.021,0.220,0.220,0.237,0.237
1.094,-0.369,-0.019,0.226,0.226,0.233,0.233
1.095,-0.092,-0.019,0.211,0.211,0.232,0.232
1.097,-0.010,-0.019,0.224,0.224,0.256,0.256
1.094,-0.190,-0.019,0.215,0.215,0.233,0.233
1.094,-0.402,-0.019,0.215,0.215,0.237,0.237
1.093,-0.467,-0.019,0.221,0.221,0.246,0.246
1.093,-0.369,-0.019,0.215,0.215,0.249,0.249
1.093,-0.075,-0.019,0.224,0.224,0.250,0.250
1.094,0.104,-0.019,0.227,0.227,0.256,0.256
1.094,0.137,-0.019,0.221,0.221,0.232,0.232
1.092,0.104,-0.019,0.227,0.227,0.246,0.246
1.090,0.088,-0.019,0.217,0.217,0.246,0.246
1.092,0.088,-0.019,0.227,0.227,0.253,0.253
1.096,0.071,-0.019,0.227,0.227,0.261,0.261
