time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],sremg_quad [%],sremg_hams [%],phase
0.0,0.16530148684978485,0.1336744725704193,-54.469311447221116,0.22387835699394956,0.25209271206744743,0.012772953474263694,0.017770998735490935,sf
0.001,0.16530148684978485,-0.30824771523475647,-54.469311447221116,0.22052394647402174,0.256730340076385,0.012807502113377502,0.017712469480307594,f
0.002,0.16532066464424133,0.520263135433197,-53.49169845017002,0.2215033195971854,0.2500231217771044,0.012921878105050135,0.01780869119592402,f
0.003,0.165307879447937,0.5019127130508423,-52.514085453118916,0.2302813079857054,0.258984732533297,0.013066787441703621,0.0180430585568945,f
0.004,0.165307879447937,0.18888530135154724,-51.53647245606782,0.23592511294747442,0.2725643860727901,0.013269031860792289,0.018329641470661382,f
0.005,0.16534622013568878,1.0541276931762695,-50.55885945901672,0.2342019694799482,0.26923383119308936,0.013461210405043295,0.018619027760350577,f
0.006,0.16543570160865784,2.8582091331481934,-49.58124646196562,0.23155707305991477,0.26252191346156806,0.013598373729633167,0.018912230450949526,f
0.007,0.16559550166130066,5.5826239585876465,-48.60363346491452,0.23138317549782644,0.2546888960298857,0.013718556591985285,0.01909211841315777,f
0.008,0.16582559049129486,9.540390968322754,-44.906648681026624,0.2295957855472106,0.24675841593081355,0.013712001193143298,0.01914300615749341,f
0.009000000000000001,0.16611960530281067,13.350540161132812,-40.88931665525066,0.2263293772300473,0.25409114896336293,0.01375814602933277,0.01913376757632797,f
0.009999999999999998,0.16647113859653473,17.06833839416504,-37.04872855189404,0.22992789606167513,0.2566127267621659,0.013846429183892684,0.019071135299780613,f
0.011,0.1668546348810196,20.15991973876953,-33.53641659639609,0.2296454957380987,0.2538014814738484,0.013814906192396375,0.019060762889178632,f
0.012,0.1672956645488739,23.435352325439453,-30.03031421837914,0.22761693878012665,0.25343663322189997,0.013896367139545611,0.019058499963403953,f
0.013000000000000001,0.16779419779777527,25.384729385375977,-27.616185039643284,0.22146036510111802,0.2412805921034581,0.014118776266259002,0.01931661429257763,f
0.013999999999999999,0.16834388673305511,27.112886428833008,-25.674344078918594,0.21695831019160944,0.2347359659275275,0.014384211388933506,0.01960259900843043,f
0.015,0.16894468665122983,27.735979080200195,-24.497878226917333,0.2197018711968185,0.24277064066347132,0.01460693475440609,0.01991087614227335,f
0.016,0.16960301995277405,27.622234344482422,-24.193915318755696,0.22175707822207585,0.24430034040965143,0.014772424797153079,0.020263115605512274,f
0.016999999999999998,0.17031249403953552,27.342504501342773,-24.19966875169554,0.22715044070544158,0.2479617485448477,0.01492565707356398,0.020462566106139293,f
0.018,0.1710730940103531,27.596494674682617,-23.780364711929717,0.22689701100633713,0.253652898090582,0.01508762244353083,0.020654659200655526,f
0.019,0.17187842726707458,27.73975944519043,-23.444764925534884,0.22670936922375623,0.2513200476556239,0.015187376125955448,0.020805703363190015,f
0.02,0.1727476865053177,28.269363403320312,-22.68128551147659,0.22517991204103005,0.25243582898181416,0.015187229413538894,0.020814352565009863,f
0.020999999999999998,0.1736808568239212,29.001169204711914,-21.620775976222042,0.22645536738601718,0.24957530219233187,0.015228073598957968,0.020824607691946447,f
0.022,0.17465877532958984,30.708635330200195,-19.899748236736404,0.224912752138819,0.25215388280899054,0.015326082003828541,0.020844346038744892,f
0.023,0.17566864192485812,31.568889617919922,-18.59642629734701,0.23015179846263578,0.26468005391045646,0.015447036714127622,0.020927694523957156,f
0.024,0.17671686410903933,36.84813690185547,-12.848028185783253,0.2372067650304533,0.27094356352888815,0.015665690652063812,0.02110949335066134,f
0.024999999999999998,0.1778034269809723,44.63138198852539,-4.382951216360116,0.23335739729260124,0.2702234365420747,0.015922707102872108,0.021303402383171053,f
0.026,0.17894113063812256,49.68913269042969,1.6725333974399592,0.22963103441900404,0.2595121892984473,0.016082101716586833,0.02144258797919582,f
