time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],sremg_quad [%],sremg_hams [%],phase
0.0,0.165307879447937,0.44476088881492615,-58.833066032122275,0.22399032998542637,0.25200416855783325,0.00980740364274862,0.018135378539677664,sf
0.001,0.16531427204608917,0.3342490494251251,-58.02998608115484,0.22729796751649867,0.2534441694661357,0.009917870766163763,0.018118058113862252,f
0.002,0.16531427204608917,0.44472935795783997,-57.22690613018741,0.22629489450807755,0.25564784582247174,0.00990759525193386,0.018054966180662487,f
0.003,0.16531427204608917,0.4079022705554962,-56.42382617921997,0.22788782532457103,0.25350542403162796,0.0100456084475289,0.018139514243912427,f
0.004,0.16531427204608917,0.3342490494251251,-55.62074622825254,0.2225541174312386,0.24618123219354987,0.01029400690102924,0.018370574057802513,f
0.005,0.16531427204608917,0.5183835625648499,-54.817666277285106,0.2144790792721213,0.2347336350153425,0.010582175713869706,0.018710427085896812,f
0.006,0.1653398424386978,0.6471529603004456,-54.01458632631767,0.21939038604984973,0.23997556176369134,0.010838627332554102,0.018992675850851296,f
0.007,0.16541653871536255,2.3039896488189697,-53.21150637535024,0.22194227870090905,0.24325884144102444,0.011074427230616588,0.019115489096778772,f
0.008,0.1655571460723877,5.138976097106934,-52.4084264243828,0.22491916771969803,0.25261794044995023,0.011289659537416738,0.01931763723688049,f
0.009,0.1657552868127823,8.710216522216797,-49.498851961325734,0.22664647286491998,0.24565062879389402,0.011408994960134878,0.019439163742405705,f
0.01,0.16603651642799377,12.33629322052002,-45.309791317444244,0.2255228504647057,0.2521937346568141,0.011488622358304688,0.01940422961361935,f
0.011,0.1663752794265747,16.054155349731445,-41.10469202571105,0.22243195812523725,0.25169370885066505,0.011606688028394029,0.01951307756216145,f
0.012,0.16675876080989838,19.164154052734375,-37.33935039050451,0.22334644595690578,0.25166444420443773,0.011705338241951416,0.019521042392094557,f
0.013,0.1671806126832962,21.868860244750977,-33.903824209105004,0.222447709472947,0.24999789916360476,0.011788329146700822,0.019526500597733906,f
0.014,0.16765998303890228,24.518047332763672,-30.596447160399467,0.2297924150026054,0.2681453323315062,0.011973663302333844,0.019714611101526208,f
0.015,0.1681968718767166,26.54088020324707,-27.818265917709663,0.239245663274105,0.27303171186217307,0.012265900083842592,0.020008088330902316,f
0.016,0.1687912940979004,27.49544906616211,-25.959485598038302,0.23519364996934247,0.27668413364084654,0.012496214367857993,0.02027736614009167,f
0.017,0.1694368422031403,27.713212966918945,-24.79517213118838,0.23053944581031388,0.26382176103916866,0.012600041102359412,0.02050767098227035,f
0.018,0.1701335310935974,27.06528091430664,-24.65490879428295,0.22711197367539493,0.2528831586888557,0.012747042973354454,0.02062569692487565,f
0.019,0.1708749532699585,27.724468231201172,-23.267577181915904,0.22687678618785204,0.25509903266412526,0.012814820741433109,0.020604158150025167,f
0.02,0.17167389392852783,28.456998825073242,-21.70000417635871,0.22652718383631976,0.2518037570447974,0.012855732052939916,0.02068484350769685,f
0.021,0.17253676056861877,28.63678550720215,-20.63828030723293,0.2277570963451458,0.2557901066789728,0.012906008056431613,0.020738539216461606,f
0.022,0.1734507530927658,28.90835952758789,-19.573642197781382,0.23042119867982253,0.25765175313231325,0.012961795192403456,0.020789154117495105,f
0.023,0.17439670860767362,30.00834846496582,-17.986450735143794,0.2281494452064458,0.25575427613052515,0.013061975735801656,0.020800467392974333,f
0.024,0.1753874123096466,30.831884384155273,-16.2634951041682,0.22329240597118583,0.24513577092927077,0.01327246886899221,0.021042590639924218,f
0.025,0.17644841969013214,35.227230072021484,-11.218566550864587,0.21493449343760151,0.23003455436046133,0.01356462066549951,0.021420514497749964,f
0.026,0.1775541603565216,42.12653732299805,-3.450646297509364,0.21876969278860936,0.2369741061689572,0.013793822483686461,0.021903775831880214,f
0.027,0.1786535084247589,47.62641906738281,3.250321933168109,0.22255382050798414,0.2403104521284995,0.013968945204828062,0.022366522472809607,f
0.028,0.17979760468006134,52.90507507324219,9.624369108672024,0.22493026216793818,0.2468827813901891,0.014102956303044662,0.02259765994128116,f
0.029,0.18103118240833282,58.31210708618164,16.139211149637077,0.22814616101377883,0.24994675582504694,0.01423198528226401,0.022840917587233202,f
0.03,0.18230949342250824,62.08007049560547,20.678525550706173,0.22725851239054712,0.2439282370049654,0.0143856619734073,0.02298350690083899,f
0.031,0.1836453378200531,64.3377685546875,23.343074349239007,0.22726458060838206,0.2496955174439331,0.014418123730239325,0.02307162159390502,f
0.032,0.18503230810165405,65.96908569335938,24.955358077329688,0.22205093679342838,0.24606250183926523,0.014512405731720973,0.02316289577676353,f
0.033,0.18647041916847232,65.464111328125,24.801490253550515,0.22232513474445054,0.24956558406040555,0.014549914361680828,0.023289243576347353,f
0.034,0.1879788339138031,63.798648834228516,23.539268731801076,0.2286899360189047,0.26159985974012445,0.014705675510331568,0.023512694138968747,f
