1.058,-0.044,0.023,0.240,0.240,0.253,0.253
1.056,0.021,0.023,0.233,0.233,0.253,0.253
1.055,0.201,0.023,0.227,0.227,0.256,0.256
1.054,0.413,0.024,0.237,0.237,0.255,0.255
1.055,0.331,0.023,0.230,0.230,0.253,0.253
1.060,0.086,0.022,0.227,0.227,0.255,0.255
1.059,-0.011,0.022,0.235,0.235,0.249,0.249
1.058,-0.011,0.022,0.226,0.226,0.252,0.252
1.057,-0.011,0.022,0.233,0.233,0.252,0.252
1.057,0.201,0.022,0.215,0.215,0.249,0.249
1.057,0.397,0.022,0.212,0.212,0.226,0.226
1.057,0.315,0.022,0.197,0.197,0.226,0.226
1.058,0.266,0.022,0.214,0.214,0.233,0.233
1.058,0.364,0.022,0.203,0.203,0.224,0.224
1.058,0.446,0.022,0.206,0.206,0.221,0.221
1.055,0.511,0.023,0.208,0.208,0.241,0.241
1.054,0.266,0.024,0.212,0.212,0.237,0.237
1.055,0.086,0.024,0.206,0.206,0.229,0.229
1.057,-0.060,0.024,0.215,0.215,0.233,0.233
1.060,-0.011,0.024,0.206,0.206,0.235,0.235
1.060,0.021,0.024,0.223,0.223,0.227,0.227
1.058,0.038,0.024,0.211,0.211,0.241,0.241
1.058,0.054,0.024,0.240,0.240,0.252,0.252
1.057,0.038,0.024,0.220,0.220,0.241,0.241
1.057,0.038,0.024,0.224,0.224,0.243,0.243
1.058,0.005,0.024,0.229,0.229,0.237,0.237
1.058,0.184,0.024,0.233,0.233,0.247,0.247
1.058,0.429,0.024,0.220,0.220,0.240,0.240
1.055,0.331,0.025,0.237,0.237,0.250,0.250
1.055,0.086,0.025,0.224,0.224,0.261,0.261
1.054,-0.011,0.025,0.230,0.230,0.249,0.249
1.058,-0.011,0.025,0.223,0.223,0.249,0.249
1.059,0.152,0.025,0.233,0.233,0.246,0.246
1.059,0.429,0.025,0.220,0.220,0.249,0.249
1.058,0.478,0.025,0.238,0.238,0.255,0.255
1.058,0.494,0.026,0.218,0.218,0.252,0.252
1.058,0.446,0.026,0.230,0.230,0.250,0.250
1.057,0.462,0.026,0.218,0.218,0.255,0.255
1.058,0.446,0.025,0.235,0.235,0.249,0.249
1.058,0.413,0.025,0.208,0.208,0.237,0.237
1.057,0.446,0.026,0.232,0.232,0.246,0.246
1.057,0.462,0.026,0.209,0.209,0.253,0.253
1.054,0.446,0.027,0.226,0.226,0.243,0.243
1.054,0.299,0.027,0.211,0.211,0.247,0.247
1.056,0.038,0.027,0.221,0.221,0.247,0.247
1.060,-0.028,0.027,0.206,0.206,0.253,0.253
1.059,-0.028,0.027,0.232,0.232,0.246,0.246
1.059,0.201,0.027,0.214,0.214,0.255,0.255
1.058,0.429,0.027,0.238,0.238,0.264,0.264
1.057,0.478,0.027,0.230,0.230,0.258,0.258
1.058,0.511,0.027,0.241,0.241,0.281,0.281
1.058,0.462,0.027,0.233,0.233,0.276,0.276
1.058,0.233,0.027,0.255,0.255,0.272,0.272
1.057,0.201,0.027,0.240,0.240,0.287,0.287
1.057,0.315,0.027,0.246,0.246,0.276,0.276
1.055,0.446,0.028,0.240,0.240,0.266,0.266
1.054,0.462,0.029,0.246,0.246,0.264,0.264
1.055,0.429,0.028,0.233,0.233,0.276,0.276
1.058,0.429,0.027,0.247,0.247,0.264,0.264
1.060,0.446,0.026,0.230,0.230,0.269,0.269
1.059,0.478,0.026,0.235,0.235,0.287,0.287
1.058,0.462,0.027,0.230,0.230,0.270,0.270
1.058,0.478,0.027,0.237,0.237,0.256,0.256
1.058,0.446,0.027,0.221,0.221,0.266,0.266
1.057,0.446,0.027,0.235,0.235,0.258,0.258
1.058,0.478,0.027,0.221,0.221,0.261,0.261
1.058,0.446,0.027,0.230,0.230,0.252,0.252
1.057,0.478,0.027,0.223,0.223,0.258,0.258
1.056,0.446,0.028,0.238,0.238,0.253,0.253
1.054,0.462,0.029,0.221,0.221,0.243,0.243
1.056,0.250,0.028,0.247,0.247,0.249,0.249
1.059,0.070,0.028,0.220,0.220,0.261,0.261
1.059,-0.011,0.028,0.233,0.233,0.255,0.255
1.058,0.152,0.028,0.227,0.227,0.259,0.259
1.057,0.429,0.028,0.237,0.237,0.241,0.241
1.057,0.543,0.028,0.224,0.224,0.259,0.259
1.058,0.527,0.028,0.243,0.243,0.256,0.256
1.058,0.315,0.027,0.224,0.224,0.258,0.258
1.057,0.217,0.028,0.246,0.246,0.258,0.258
1.058,0.380,0.027,0.232,0.232,0.256,0.256
1.058,0.462,0.028,0.246,0.246,0.253,0.253
1.055,0.478,0.029,0.230,0.230,0.255,0.255
1.054,0.494,0.029,0.244,0.244,0.252,0.252
1.054,0.446,0.029,0.238,0.238,0.253,0.253
1.056,0.446,0.028,0.243,0.243,0.255,0.255
1.059,0.478,0.027,0.237,0.237,0.258,0.258
1.059,0.478,0.027,0.243,0.243,0.255,0.255
1.059,0.266,0.027,0.218,0.218,0.250,0.250
1.058,0.070,0.027,0.235,0.235,0.246,0.246
1.057,-0.011,0.027,0.214,0.214,0.255,0.255
1.057,-0.028,0.027,0.218,0.218,0.217,0.217
1.057,0.021,0.027,0.206,0.206,0.235,0.235
1.058,0.021,0.027,0.212,0.212,0.249,0.249
1.058,0.021,0.027,0.209,0.209,0.237,0.237
1.057,0.005,0.027,0.214,0.214,0.224,0.224
1.055,0.021,0.027,0.209,0.209,0.237,0.237
1.054,-0.011,0.027,0.217,0.217,0.240,0.240
1.054,0.038,0.027,0.206,0.206,0.218,0.218
1.059,0.005,0.027,0.227,0.227,0.240,0.240
1.059,0.021,0.027,0.224,0.224,0.250,0.250
1.059,0.021,0.027,0.218,0.218,0.246,0.246
1.057,0.054,0.027,0.221,0.221,0.244,0.244
1.057,0.201,0.027,0.221,0.221,0.240,0.240
1.058,0.429,0.027,0.220,0.220,0.243,0.243
1.057,0.527,0.027,0.230,0.230,0.246,0.246
1.058,0.494,0.027,0.221,0.221,0.249,0.249
1.058,0.494,0.027,0.218,0.218,0.249,0.249
1.057,0.462,0.028,0.224,0.224,0.253,0.253
1.055,0.282,0.028,0.226,0.226,0.249,0.249
1.055,0.086,0.028,0.221,0.221,0.252,0.252
1.057,-0.011,0.028,0.221,0.221,0.252,0.252
1.059,-0.011,0.028,0.227,0.227,0.246,0.246
1.058,0.005,0.028,0.221,0.221,0.250,0.250
1.059,0.038,0.028,0.218,0.218,0.252,0.252
1.058,0.005,0.028,0.221,0.221,0.253,0.253
1.057,0.135,0.028,0.217,0.217,0.255,0.255
1.057,0.397,0.028,0.218,0.218,0.261,0.261
1.057,0.494,0.028,0.212,0.212,0.252,0.252
1.057,0.511,0.028,0.215,0.215,0.249,0.249
1.058,0.478,0.028,0.217,0.217,0.246,0.246
1.057,0.446,0.028,0.215,0.215,0.249,0.249
1.054,0.446,0.030,0.214,0.214,0.244,0.244
1.054,0.462,0.030,0.212,0.212,0.249,0.249
1.055,0.429,0.029,0.214,0.214,0.261,0.261
1.059,0.462,0.028,0.212,0.212,0.249,0.249
1.060,0.478,0.027,0.211,0.211,0.246,0.246
1.059,0.446,0.028,0.220,0.220,0.252,0.252
1.058,0.478,0.028,0.218,0.218,0.249,0.249
1.058,0.494,0.028,0.226,0.226,0.258,0.258
1.057,0.478,0.029,0.233,0.233,0.255,0.255
1.058,0.250,0.028,0.237,0.237,0.288,0.288
1.058,0.086,0.028,0.243,0.243,0.272,0.272
1.057,0.135,0.028,0.241,0.241,0.269,0.269
1.058,0.380,0.028,0.238,0.238,0.267,0.267
1.057,0.511,0.029,0.240,0.240,0.279,0.279
1.054,0.511,0.030,0.237,0.237,0.269,0.269
1.054,0.462,0.030,0.237,0.237,0.269,0.269
1.056,0.446,0.029,0.237,0.237,0.267,0.267
1.059,0.462,0.027,0.230,0.230,0.267,0.267
1.059,0.266,0.028,0.230,0.230,0.275,0.275
1.059,0.250,0.028,0.230,0.230,0.262,0.262
1.058,0.380,0.028,0.233,0.233,0.266,0.266
1.057,0.266,0.028,0.224,0.224,0.264,0.264
1.057,0.086,0.028,0.233,0.233,0.261,0.261
1.058,-0.011,0.028,0.221,0.221,0.247,0.247
1.057,-0.011,0.028,0.218,0.218,0.259,0.259
1.058,0.152,0.028,0.221,0.221,0.261,0.261
1.057,0.413,0.028,0.224,0.224,0.252,0.252
1.054,0.494,0.030,0.218,0.218,0.249,0.249
1.054,0.478,0.029,0.227,0.227,0.250,0.250
1.058,0.446,0.028,0.221,0.221,0.253,0.253
1.060,0.446,0.027,0.224,0.224,0.232,0.232
1.059,0.478,0.027,0.224,0.224,0.258,0.258
1.058,0.282,0.028,0.229,0.229,0.256,0.256
1.058,0.086,0.028,0.227,0.227,0.256,0.256
1.057,-0.011,0.028,0.226,0.226,0.255,0.255
1.057,0.021,0.028,0.230,0.230,0.258,0.258
1.058,0.005,0.028,0.230,0.230,0.258,0.258
1.057,0.021,0.028,0.229,0.229,0.247,0.247
1.058,0.021,0.028,0.229,0.229,0.255,0.255
1.057,0.021,0.028,0.226,0.226,0.258,0.258
1.054,0.054,0.028,0.235,0.235,0.258,0.258
1.054,0.184,0.028,0.229,0.229,0.259,0.259
1.057,0.413,0.027,0.235,0.235,0.256,0.256
1.059,0.527,0.026,0.226,0.226,0.255,0.255
1.059,0.348,0.026,0.235,0.235,0.247,0.247
1.059,0.250,0.026,0.223,0.223,0.255,0.255
1.058,0.364,0.027,0.233,0.233,0.256,0.256
1.058,0.462,0.026,0.215,0.215,0.255,0.255
1.058,0.462,0.026,0.224,0.224,0.247,0.247
1.057,0.462,0.027,0.204,0.204,0.229,0.229
1.058,0.429,0.026,0.221,0.221,0.230,0.230
1.058,0.478,0.026,0.201,0.201,0.214,0.214
1.056,0.462,0.027,0.211,0.211,0.227,0.227
1.055,0.429,0.028,0.212,0.212,0.237,0.237
1.054,0.429,0.028,0.218,0.218,0.232,0.232
1.054,0.462,0.028,0.198,0.198,0.240,0.240
1.059,0.462,0.026,0.224,0.224,0.227,0.227
1.059,0.266,0.026,0.211,0.211,0.243,0.243
1.059,0.217,0.026,0.218,0.218,0.230,0.230
1.058,0.380,0.026,0.212,0.212,0.240,0.240
1.058,0.494,0.026,0.229,0.229,0.244,0.244
1.058,0.331,0.026,0.214,0.214,0.247,0.247
1.058,0.086,0.026,0.235,0.235,0.240,0.240
1.057,-0.011,0.026,0.226,0.226,0.255,0.255
