1.703,1.167,-0.994,0.000,0.000,0.000,0.000
1.703,1.134,-0.994,0.000,0.000,0.000,0.000
1.707,1.134,-0.998,0.000,0.000,0.000,0.000
1.710,1.151,-1.001,0.000,0.000,0.000,0.000
1.710,1.151,-1.002,0.000,0.000,0.000,0.000
1.708,1.167,-0.999,0.000,0.000,0.000,0.000
1.708,1.118,-0.999,0.000,0.000,0.000,0.000
1.708,1.167,-0.999,0.000,0.000,0.000,0.000
1.708,1.151,-0.999,0.000,0.000,0.000,0.000
1.708,1.167,-0.999,0.000,0.000,0.000,0.000
1.708,1.118,-0.999,0.000,0.000,0.000,0.000
1.708,1.167,-0.999,0.000,0.000,0.000,0.000
1.707,1.134,-0.998,0.000,0.000,0.000,0.000
1.706,1.314,-0.996,0.000,0.000,0.000,0.000
1.704,1.542,-0.994,0.000,0.000,0.000,0.000
1.703,1.656,-0.992,0.000,0.000,0.000,0.000
1.708,1.624,-1.000,0.000,0.000,0.000,0.000
1.710,1.412,-1.003,0.000,0.000,0.000,0.000
1.709,1.200,-1.003,0.000,0.000,0.000,0.000
1.708,1.118,-1.001,0.000,0.000,0.000,0.000
1.708,1.118,-1.001,0.000,0.000,0.000,0.000
1.707,1.151,-1.000,0.000,0.000,0.000,0.000
1.707,1.167,-1.000,0.000,0.000,0.000,0.000
1.708,1.314,-1.001,0.000,0.000,0.000,0.000
1.708,1.559,-1.000,0.000,0.000,0.000,0.000
1.707,1.428,-1.000,0.000,0.000,0.000,0.000
1.707,1.248,-1.000,0.000,0.000,0.000,0.000
1.704,1.118,-0.996,0.000,0.000,0.000,0.000
1.703,1.118,-0.995,0.000,0.000,0.000,0.000
1.706,1.151,-0.998,0.000,0.000,0.000,0.000
1.708,1.151,-1.000,0.000,0.000,0.000,0.000
1.711,1.151,-1.004,0.000,0.000,0.000,0.000
1.710,1.151,-1.003,0.000,0.000,0.000,0.000
1.708,1.167,-1.001,0.000,0.000,0.000,0.000
1.707,1.134,-1.000,0.000,0.000,0.000,0.000
1.708,1.167,-1.000,0.000,0.000,0.000,0.000
1.709,1.151,-1.001,0.000,0.000,0.000,0.000
1.707,1.167,-1.000,0.000,0.000,0.000,0.000
1.707,1.167,-1.000,0.000,0.000,0.000,0.000
1.708,1.167,-1.000,0.000,0.000,0.000,0.000
1.705,1.151,-0.997,0.000,0.000,0.000,0.000
1.703,1.151,-0.995,0.000,0.000,0.000,0.000
1.703,1.330,-0.996,0.000,0.000,0.000,0.000
1.706,1.542,-1.000,0.000,0.000,0.000,0.000
1.710,1.444,-1.005,0.000,0.000,0.000,0.000
1.709,1.248,-1.004,0.000,0.000,0.000,0.000
1.708,1.118,-1.003,0.000,0.000,0.000,0.000
1.707,1.297,-1.002,0.000,0.000,0.000,0.000
1.707,1.559,-1.002,0.000,0.000,0.000,0.000
1.708,1.461,-1.002,0.000,0.000,0.000,0.000
1.707,1.248,-1.001,0.000,0.000,0.000,0.000
1.708,1.134,-1.003,0.000,0.000,0.000,0.000
1.708,1.265,-1.002,0.000,0.000,0.000,0.000
1.707,1.542,-1.001,0.000,0.000,0.000,0.000
1.704,1.656,-0.997,0.000,0.000,0.000,0.000
1.703,1.656,-0.994,0.000,0.000,0.000,0.000
1.705,1.395,-0.998,0.000,0.000,0.000,0.000
1.708,1.330,-1.002,0.000,0.000,0.000,0.000
1.710,1.526,-1.004,0.000,0.000,0.000,0.000
1.709,1.624,-1.004,0.000,0.000,0.000,0.000
1.708,1.428,-1.002,0.000,0.000,0.000,0.000
1.707,1.232,-1.001,0.000,0.000,0.000,0.000
1.708,1.118,-1.001,0.000,0.000,0.000,0.000
1.707,1.281,-1.001,0.000,0.000,0.000,0.000
1.707,1.542,-1.001,0.000,0.000,0.000,0.000
1.708,1.461,-1.001,0.000,0.000,0.000,0.000
1.708,1.248,-1.002,0.000,0.000,0.000,0.000
1.707,1.134,-1.000,0.000,0.000,0.000,0.000
1.704,1.118,-0.998,0.000,0.000,0.000,0.000
1.703,1.151,-0.996,0.000,0.000,0.000,0.000
1.705,1.151,-0.998,0.000,0.000,0.000,0.000
1.709,1.151,-1.003,0.000,0.000,0.000,0.000
1.710,1.167,-1.004,0.000,0.000,0.000,0.000
1.708,1.167,-1.002,0.000,0.000,0.000,0.000
1.708,1.151,-1.002,0.000,0.000,0.000,0.000
1.707,1.151,-1.001,0.000,0.000,0.000,0.000
1.707,1.183,-1.001,0.000,0.000,0.000,0.000
1.708,1.151,-1.002,0.000,0.000,0.000,0.000
1.707,1.151,-1.001,0.000,0.000,0.000,0.000
1.708,1.314,-1.001,0.000,0.000,0.000,0.000
1.707,1.542,-1.001,0.000,0.000,0.000,0.000
1.705,1.444,-0.997,0.000,0.000,0.000,0.000
1.703,1.248,-0.995,0.000,0.000,0.000,0.000
1.704,1.102,-0.996,0.000,0.000,0.000,0.000
1.708,1.134,-1.000,0.000,0.000,0.000,0.000
1.710,1.314,-1.003,0.000,0.000,0.000,0.000
1.710,1.559,-1.003,0.000,0.000,0.000,0.000
1.708,1.624,-0.999,0.000,0.000,0.000,0.000
1.707,1.640,-0.999,0.000,0.000,0.000,0.000
1.708,1.428,-0.999,0.000,0.000,0.000,0.000
1.708,1.200,-0.999,0.000,0.000,0.000,0.000
1.708,1.102,-1.000,0.000,0.000,0.000,0.000
1.708,1.118,-1.000,0.000,0.000,0.000,0.000
1.708,1.134,-1.000,0.000,0.000,0.000,0.000
1.707,1.151,-0.998,0.000,0.000,0.000,0.000
1.705,1.118,-0.996,0.000,0.000,0.000,0.000
1.703,1.134,-0.994,0.000,0.000,0.000,0.000
1.705,1.151,-0.997,0.000,0.000,0.000,0.000
1.709,1.151,-1.002,0.000,0.000,0.000,0.000
1.709,1.167,-1.001,0.000,0.000,0.000,0.000
1.709,1.151,-1.001,0.000,0.000,0.000,0.000
1.708,1.167,-1.000,0.000,0.000,0.000,0.000
1.708,1.183,-1.000,0.000,0.000,0.000,0.000
1.707,1.151,-0.999,0.000,0.000,0.000,0.000
1.708,1.167,-1.000,0.000,0.000,0.000,0.000
1.708,1.167,-1.000,0.000,0.000,0.000,0.000
1.708,1.167,-1.000,0.000,0.000,0.000,0.000
1.707,1.151,-0.999,0.000,0.000,0.000,0.000
1.706,1.167,-0.998,0.000,0.000,0.000,0.000
1.704,1.151,-0.995,0.000,0.000,0.000,0.000
1.703,1.183,-0.994,0.000,0.000,0.000,0.000
1.706,1.330,-0.998,0.000,0.000,0.000,0.000
1.710,1.591,-1.004,0.000,0.000,0.000,0.000
1.710,1.444,-1.003,0.000,0.000,0.000,0.000
1.708,1.232,-1.001,0.000,0.000,0.000,0.000
1.707,1.134,-1.000,0.000,0.000,0.000,0.000
1.708,1.297,-1.001,0.000,0.000,0.000,0.000
1.707,1.526,-0.999,0.000,0.000,0.000,0.000
1.708,1.640,-1.001,0.000,0.000,0.000,0.000
1.709,1.640,-1.002,0.000,0.000,0.000,0.000
1.708,1.428,-1.001,0.000,0.000,0.000,0.000
1.706,1.183,-0.999,0.000,0.000,0.000,0.000
1.704,1.102,-0.997,0.000,0.000,0.000,0.000
1.703,1.134,-0.996,0.000,0.000,0.000,0.000
1.704,1.167,-0.997,0.000,0.000,0.000,0.000
1.709,1.134,-1.002,0.000,0.000,0.000,0.000
1.710,1.167,-1.003,0.000,0.000,0.000,0.000
1.710,1.167,-1.003,0.000,0.000,0.000,0.000
1.707,1.151,-1.000,0.000,0.000,0.000,0.000
1.707,1.134,-1.000,0.000,0.000,0.000,0.000
1.707,1.151,-1.000,0.000,0.000,0.000,0.000
1.707,1.183,-1.000,0.000,0.000,0.000,0.000
1.708,1.330,-1.001,0.000,0.000,0.000,0.000
1.708,1.559,-1.001,0.000,0.000,0.000,0.000
1.708,1.461,-1.001,0.000,0.000,0.000,0.000
1.706,1.395,-0.998,0.000,0.000,0.000,0.000
1.704,1.526,-0.996,0.000,0.000,0.000,0.000
1.703,1.591,-0.994,0.000,0.000,0.000,0.000
1.707,1.640,-1.000,0.000,0.000,0.000,0.000
1.710,1.461,-1.005,0.000,0.000,0.000,0.000
1.710,1.200,-1.005,0.000,0.000,0.000,0.000
1.710,1.134,-1.004,0.000,0.000,0.000,0.000
1.708,1.151,-1.003,0.000,0.000,0.000,0.000
1.707,1.134,-1.001,0.000,0.000,0.000,0.000
1.707,1.297,-1.002,0.000,0.000,0.000,0.000
1.708,1.542,-1.002,0.000,0.000,0.000,0.000
1.708,1.608,-1.002,0.000,0.000,0.000,0.000
1.708,1.608,-1.003,0.000,0.000,0.000,0.000
1.708,1.624,-1.002,0.000,0.000,0.000,0.000
1.705,1.559,-0.998,0.000,0.000,0.000,0.000
1.704,1.591,-0.996,0.000,0.000,0.000,0.000
1.704,1.591,-0.996,0.000,0.000,0.000,0.000
1.707,1.608,-1.001,0.000,0.000,0.000,0.000
1.711,1.608,-1.007,0.000,0.000,0.000,0.000
1.709,1.428,-1.005,0.000,0.000,0.000,0.000
1.707,1.346,-1.002,0.000,0.000,0.000,0.000
1.708,1.510,-1.004,0.000,0.000,0.000,0.000
1.707,1.591,-1.002,0.000,0.000,0.000,0.000
1.707,1.624,-1.002,0.000,0.000,0.000,0.000
1.708,1.624,-1.003,0.000,0.000,0.000,0.000
1.707,1.412,-1.002,0.000,0.000,0.000,0.000
1.708,1.200,-1.002,0.000,0.000,0.000,0.000
1.706,1.265,-1.000,0.000,0.000,0.000,0.000
1.704,1.493,-0.998,0.000,0.000,0.000,0.000
1.703,1.624,-0.997,0.000,0.000,0.000,0.000
1.705,1.624,-1.000,0.000,0.000,0.000,0.000
1.710,1.608,-1.008,0.000,0.000,0.000,0.000
1.710,1.591,-1.008,0.000,0.000,0.000,0.000
1.709,1.591,-1.006,0.000,0.000,0.000,0.000
1.708,1.575,-1.005,0.000,0.000,0.000,0.000
1.708,1.624,-1.004,0.000,0.000,0.000,0.000
1.707,1.624,-1.003,0.000,0.000,0.000,0.000
1.708,1.624,-1.004,0.000,0.000,0.000,0.000
1.708,1.412,-1.005,0.000,0.000,0.000,0.000
1.708,1.363,-1.004,0.000,0.000,0.000,0.000
1.708,1.526,-1.004,0.000,0.000,0.000,0.000
1.706,1.428,-1.001,0.000,0.000,0.000,0.000
1.704,1.248,-0.998,0.000,0.000,0.000,0.000
1.703,1.134,-0.998,0.000,0.000,0.000,0.000
1.707,1.134,-1.002,0.000,0.000,0.000,0.000
1.710,1.297,-1.005,0.000,0.000,0.000,0.000
1.710,1.542,-1.005,0.000,0.000,0.000,0.000
1.710,1.656,-1.005,0.000,0.000,0.000,0.000
1.708,1.640,-1.003,0.000,0.000,0.000,0.000
1.707,1.608,-1.001,0.000,0.000,0.000,0.000
1.708,1.608,-1.002,0.000,0.000,0.000,0.000
1.708,1.412,-1.002,0.000,0.000,0.000,0.000
1.707,1.216,-1.002,0.000,0.000,0.000,0.000
1.708,1.265,-1.003,0.000,0.000,0.000,0.000
1.708,1.526,-1.002,0.000,0.000,0.000,0.000
1.705,1.444,-0.998,0.000,0.000,0.000,0.000
1.703,1.395,-0.995,0.000,0.000,0.000,0.000
1.706,1.526,-1.000,0.000,0.000,0.000,0.000
1.710,1.608,-1.005,0.000,0.000,0.000,0.000
1.710,1.640,-1.005,0.000,0.000,0.000,0.000
1.709,1.428,-1.004,0.000,0.000,0.000,0.000
1.709,1.183,-1.004,0.000,0.000,0.000,0.000
1.708,1.118,-1.003,0.000,0.000,0.000,0.000
1.707,1.102,-1.002,0.000,0.000,0.000,0.000
1.708,1.151,-1.003,0.000,0.000,0.000,0.000
1.708,1.183,-1.003,0.000,0.000,0.000,0.000
1.707,1.167,-1.002,0.000,0.000,0.000,0.000
1.707,1.151,-1.002,0.000,0.000,0.000,0.000
1.705,1.151,-0.999,0.000,0.000,0.000,0.000
